"Date","Price","Open","High","Low","Vol.","Change %"
"03/24/2021","11.70","11.60","11.70","11.10","17.43K","2.63%"
"03/23/2021","11.40","11.80","11.80","11.10","2.03K","-3.39%"
"03/22/2021","11.80","11.20","11.80","11.00","8.03K","5.36%"
"03/19/2021","11.20","11.50","11.50","11.00","8.00K","0.90%"
"03/18/2021","11.10","11.70","11.90","11.10","89.33K","-5.13%"
"03/17/2021","11.70","11.70","11.80","11.70","10.71K","-0.85%"
"03/16/2021","11.80","11.80","11.80","11.30","1.74K","0.00%"
"03/15/2021","11.80","11.30","11.90","11.30","1.00K","-1.67%"
"03/12/2021","12.00","12.40","12.40","11.20","9.84K","1.69%"
"03/10/2021","11.80","12.00","12.00","11.70","2.35K","-1.67%"
"03/09/2021","12.00","12.30","12.30","11.80","67.67K","-2.44%"
"03/08/2021","12.30","12.50","12.50","12.30","1.88K","2.50%"
"03/05/2021","12.00","12.40","12.40","11.70","5.34K","0.84%"
"03/04/2021","11.90","12.50","12.50","11.90","9.75K","-0.83%"
"03/03/2021","12.00","12.00","12.50","12.00","763.49K","-1.64%"
"03/02/2021","12.20","12.50","12.60","12.10","18.64K","-3.17%"
"03/01/2021","12.60","12.70","12.70","12.50","5.51K","0.00%"
"02/25/2021","12.60","12.80","12.80","12.50","17.72K","-0.79%"
"02/24/2021","12.70","13.30","13.30","12.60","9.93K","0.79%"
"02/23/2021","12.60","13.40","13.40","12.60","8.43K","-2.33%"
"02/22/2021","12.90","13.50","13.50","12.90","8.29K","-3.73%"
"02/19/2021","13.40","13.50","13.50","13.00","80.74K","-0.74%"
"02/18/2021","13.50","13.50","13.60","13.30","323.12K","0.00%"
"02/17/2021","13.50","13.40","13.50","12.80","107.32K","3.85%"
"02/16/2021","13.00","13.10","13.40","12.50","52.70K","-1.52%"
"02/15/2021","13.20","13.00","13.90","13.00","56.32K","-2.94%"
"02/12/2021","13.60","13.20","13.70","13.10","147.07K","3.82%"
"02/11/2021","13.10","12.90","13.70","12.10","28.29K","2.34%"
"02/10/2021","12.80","13.20","13.50","12.80","137.52K","-3.76%"
"02/09/2021","13.30","13.90","14.10","13.10","103.27K","-2.21%"
"02/08/2021","13.60","13.80","14.20","13.50","246.99K","-2.16%"
"02/05/2021","13.90","13.90","14.00","13.50","38.85K","2.96%"
"02/03/2021","13.50","13.60","14.50","13.00","336.76K","-2.88%"
"02/02/2021","13.90","15.00","15.00","13.50","174.65K","-6.08%"
"02/01/2021","14.80","14.50","15.30","13.80","1.30M","2.07%"
"01/29/2021","14.50","13.50","14.50","13.50","1.71M","7.41%"
"01/27/2021","13.50","13.50","13.70","13.10","253.57K","0.00%"
"01/26/2021","13.50","14.00","14.00","13.50","196.38K","-3.57%"
"01/25/2021","14.00","13.80","14.10","13.60","313.48K","0.00%"
"01/22/2021","14.00","13.40","14.40","13.40","538.79K","3.70%"
"01/21/2021","13.50","13.10","13.50","13.10","280.38K","-0.74%"
"01/20/2021","13.60","13.30","13.60","13.00","113.99K","0.74%"
"01/19/2021","13.50","13.20","13.70","13.00","197.37K","2.27%"
"01/18/2021","13.20","13.50","13.80","13.10","143.57K","-2.94%"
"01/15/2021","13.60","13.50","13.90","13.10","1.54M","1.49%"
"01/13/2021","13.40","13.00","13.60","13.00","450.77K","2.29%"
"01/12/2021","13.10","13.30","13.40","12.60","482.75K","0.77%"
"01/11/2021","13.00","13.00","13.50","12.80","141.27K","1.56%"
"01/08/2021","12.80","13.50","13.50","12.80","104.84K","-4.48%"
"01/07/2021","13.40","13.40","14.00","13.10","677.99K","-0.74%"
"01/06/2021","13.50","12.20","14.00","12.20","910.73K","9.76%"
"01/05/2021","12.30","12.30","12.60","12.30","176.79K","1.65%"
"01/04/2021","12.10","12.30","12.40","12.00","57.79K","0.00%"
"12/31/2020","12.10","12.00","12.60","12.00","35.92K","0.83%"
"12/30/2020","12.00","12.10","12.20","12.00","175.21K","-1.64%"
"12/28/2020","12.20","12.00","12.60","12.00","27.23K","-3.17%"
"12/24/2020","12.60","12.50","12.80","12.00","4.90M","0.80%"
"12/23/2020","12.50","12.50","12.70","12.10","83.51K","0.81%"
"12/22/2020","12.40","12.30","12.60","12.20","143.39K","-1.59%"
"12/21/2020","12.60","12.30","12.90","12.30","356.70K","2.44%"
"12/18/2020","12.30","12.40","12.50","12.00","61.04K","-1.60%"
"12/17/2020","12.50","12.60","12.70","12.50","54.94K","-1.57%"
"12/16/2020","12.70","12.80","13.10","12.60","78.85K","0.00%"
"12/15/2020","12.70","12.80","12.80","12.40","97.54K","-2.31%"
"12/14/2020","13.00","12.80","13.50","12.50","256.61K","1.56%"
"12/11/2020","12.80","13.20","13.20","12.50","187.70K","-1.54%"
"12/10/2020","13.00","13.00","13.60","12.90","951.73K","0.00%"
"12/09/2020","13.00","12.20","13.10","12.00","1.23M","6.56%"
"12/08/2020","12.20","11.30","12.20","11.30","1.63M","7.96%"
"12/07/2020","11.30","11.60","11.60","11.30","66.46K","-1.74%"
"12/04/2020","11.50","11.20","11.60","11.20","234.09K","3.60%"
"12/03/2020","11.10","11.40","11.40","11.10","59.24K","-2.63%"
"12/02/2020","11.40","11.10","11.50","11.10","716.45K","2.70%"
"12/01/2020","11.10","10.60","11.30","10.60","1.16M","4.72%"
"11/30/2020","10.60","10.50","10.70","10.30","31.58K","1.92%"
"11/27/2020","10.40","10.50","10.70","10.30","6.45K","1.96%"
"11/26/2020","10.20","10.50","10.50","10.20","27.65K","-2.86%"
"11/25/2020","10.50","10.70","10.70","10.40","52.03K","-1.87%"
"11/24/2020","10.70","10.60","10.70","10.50","10.03K","0.00%"
"11/23/2020","10.70","10.80","10.80","10.60","13.40K","0.00%"
"11/20/2020","10.70","10.90","10.90","10.50","6.59K","-1.83%"
"11/19/2020","10.90","10.90","11.00","10.40","259.75K","0.00%"
"11/18/2020","10.90","10.50","11.00","10.40","418.99K","2.83%"
"11/17/2020","10.60","10.60","10.60","10.30","129.41K","-0.93%"
"11/16/2020","10.70","10.80","10.80","10.60","4.76K","-0.93%"
"11/13/2020","10.80","10.80","10.80","10.70","27.74K","0.00%"
"11/12/2020","10.80","11.00","11.00","10.60","19.17K","-0.92%"
"11/11/2020","10.90","10.90","10.90","10.50","159.10K","0.93%"
"11/10/2020","10.80","10.90","11.00","10.80","112.21K","-0.92%"
"11/09/2020","10.90","10.70","10.90","10.60","179.90K","2.83%"
"11/06/2020","10.60","10.30","10.70","10.30","377.85K","3.92%"
"11/05/2020","10.20","10.30","10.40","10.00","351.83K","0.00%"
"11/04/2020","10.20","10.20","10.40","10.10","163.00K","-0.97%"
"11/03/2020","10.30","10.30","10.60","10.20","175.52K","0.98%"
"11/02/2020","10.20","10.20","10.20","10.10","45.54K","0.99%"
"10/29/2020","10.10","9.80","10.10","9.80","144.62K","0.00%"
"10/28/2020","10.10","10.10","10.20","9.90","54.84K","0.00%"
"10/27/2020","10.10","10.30","10.30","10.00","127.09K","-0.98%"
"10/26/2020","10.20","10.10","10.40","10.00","177.96K","-1.92%"
"10/23/2020","10.40","10.50","10.50","10.30","25.91K","0.00%"
"10/22/2020","10.40","10.10","10.60","10.00","83.48K","4.00%"
"10/21/2020","10.00","10.50","10.50","10.00","244.17K","-6.54%"
"10/20/2020","10.70","10.70","10.70","10.50","82.51K","0.00%"
"10/19/2020","10.70","10.90","10.90","10.70","513.33K","-0.93%"
"10/16/2020","10.80","10.60","10.90","10.60","25.07K","1.89%"
"10/15/2020","10.60","10.80","10.80","10.60","68.17K","-0.93%"
"10/14/2020","10.70","10.60","10.90","10.50","72.70K","-0.93%"
"10/13/2020","10.80","11.00","11.00","10.30","189.13K","-0.92%"
"10/12/2020","10.90","11.10","11.10","10.70","448.35K","-1.80%"
"10/09/2020","11.10","11.20","11.20","11.00","156.27K","0.91%"
"10/08/2020","11.00","10.90","11.30","10.70","144.78K","2.80%"
"10/07/2020","10.70","10.90","10.90","10.50","22.72K","-2.73%"
"10/06/2020","11.00","10.20","11.30","10.10","159.00K","6.80%"
"10/05/2020","10.30","10.90","10.90","10.00","397.86K","-11.97%"
"10/02/2020","11.70","11.70","11.70","11.60","497.39K","0.86%"
"09/30/2020","11.60","11.70","11.70","11.50","202.35K","-0.85%"
"09/29/2020","11.70","11.60","11.80","11.50","300.76K","0.00%"
"09/28/2020","11.70","11.70","11.80","11.50","891.29K","0.86%"
"09/25/2020","11.60","11.60","11.80","11.50","215.58K","0.87%"
"09/24/2020","11.50","11.50","11.90","11.40","453.92K","0.00%"
"09/23/2020","11.50","11.50","11.60","11.40","463.12K","0.88%"
"09/22/2020","11.40","11.50","11.70","11.30","277.97K","-0.87%"
"09/21/2020","11.50","11.50","11.60","11.20","1.56M","-0.86%"
"09/18/2020","11.60","11.50","11.80","11.50","736.06K","0.87%"
"09/17/2020","11.50","11.50","11.80","11.20","670.38K","0.00%"
"09/16/2020","11.50","11.40","11.70","11.30","732.52K","1.77%"
"09/15/2020","11.30","11.20","11.30","11.00","1.03M","0.89%"
"09/14/2020","11.20","11.00","11.20","10.80","202.24K","2.75%"
"09/11/2020","10.90","11.00","11.00","10.80","49.66K","-0.91%"
"09/10/2020","11.00","11.00","11.00","10.80","133.04K","0.00%"
"09/09/2020","11.00","10.60","11.00","10.60","32.75K","3.77%"
"09/08/2020","10.60","10.70","10.70","10.60","52.36K","-0.93%"
"09/07/2020","10.70","10.60","10.70","10.60","104.83K","-1.83%"
"09/04/2020","10.90","10.60","10.90","10.60","15.60K","1.87%"
"09/03/2020","10.70","10.80","10.90","10.60","198.06K","-1.83%"
"09/02/2020","10.90","10.80","11.00","10.80","3.08K","1.87%"
"08/31/2020","10.70","10.60","10.70","10.60","33.05K","0.00%"
"08/28/2020","10.70","10.70","10.80","10.60","12.92K","0.00%"
"08/27/2020","10.70","10.90","10.90","10.70","143.37K","-0.93%"
"08/26/2020","10.80","10.80","10.90","10.80","6.88K","0.00%"
"08/25/2020","10.80","10.90","10.90","10.70","79.94K","-0.92%"
"08/24/2020","10.90","10.90","11.00","10.70","70.64K","0.00%"
"08/21/2020","10.90","10.80","11.00","10.80","141.39K","0.93%"
"08/20/2020","10.80","10.90","10.90","10.70","64.40K","-0.92%"
"08/19/2020","10.90","10.80","11.00","10.70","81.69K","1.87%"
"08/18/2020","10.70","10.80","11.00","10.70","91.99K","-0.93%"
"08/17/2020","10.80","10.80","10.90","10.60","17.45K","-1.82%"
"08/14/2020","11.00","10.80","11.00","10.80","167.85K","0.92%"
"08/13/2020","10.90","11.00","11.10","10.90","73.04K","0.00%"
"08/12/2020","10.90","10.90","11.00","10.80","20.78K","-0.91%"
"08/11/2020","11.00","11.00","11.00","10.90","19.69K","0.00%"
"08/10/2020","11.00","10.90","11.00","10.90","31.81K","0.92%"
"08/07/2020","10.90","11.20","11.30","10.90","179.00K","-0.91%"
"08/06/2020","11.00","11.00","11.20","10.90","691.13K","0.00%"
"08/05/2020","11.00","11.00","11.00","10.90","45.63K","0.92%"
"08/04/2020","10.90","11.00","11.00","10.80","374.08K","-0.91%"
"07/31/2020","11.00","10.70","11.00","10.70","6.10K","0.92%"
"07/30/2020","10.90","10.90","10.90","10.70","23.30K","0.00%"
"07/29/2020","10.90","10.90","11.10","10.90","53.59K","0.93%"
"07/28/2020","10.80","11.00","11.10","10.80","62.59K","-1.82%"
"07/27/2020","11.00","11.20","11.20","10.90","76.99K","-0.90%"
"07/24/2020","11.10","10.80","11.20","10.80","213.28K","2.78%"
"07/23/2020","10.80","10.70","10.90","10.70","2.46K","0.93%"
"07/22/2020","10.70","10.80","10.80","10.70","46.14K","0.00%"
"07/21/2020","10.70","10.90","10.90","10.70","24.00K","-0.93%"
"07/20/2020","10.80","10.70","11.00","10.70","23.30K","0.93%"
"07/17/2020","10.70","10.60","10.70","10.60","29.59K","0.94%"
"07/16/2020","10.60","10.30","10.60","10.30","6.44K","4.95%"
"07/15/2020","10.10","10.20","10.40","10.00","57.01K","-0.98%"
"07/14/2020","10.20","10.10","10.50","10.00","131.94K","2.00%"
"07/13/2020","10.00","10.20","10.60","10.00","78.33K","-5.66%"
"07/10/2020","10.60","10.80","10.80","10.50","155.06K","-4.50%"
"07/09/2020","11.10","10.80","11.20","10.80","168.24K","2.78%"
"07/08/2020","10.80","11.10","11.10","10.80","32.45K","0.00%"
"07/07/2020","10.80","11.20","11.20","10.80","47.43K","0.00%"
"07/06/2020","10.80","11.10","11.10","10.80","22.12K","-0.92%"
"07/03/2020","10.90","11.40","11.40","10.80","56.41K","-0.91%"
"07/02/2020","11.00","11.20","11.20","10.90","234.07K","-1.79%"
"07/01/2020","11.20","11.20","11.40","11.10","85.96K","0.00%"
"06/30/2020","11.20","11.20","11.30","11.00","661.00K","1.82%"
"06/29/2020","11.00","11.40","11.50","11.00","869.58K","0.00%"
"06/26/2020","11.00","10.60","11.10","10.50","658.10K","4.76%"
"06/25/2020","10.50","10.50","11.00","10.30","217.01K","0.00%"
"06/24/2020","10.50","10.50","10.60","10.40","187.97K","0.00%"
"06/23/2020","10.50","10.70","10.70","10.40","329.60K","-1.87%"
"06/22/2020","10.70","10.60","10.70","10.50","131.58K","0.00%"
"06/19/2020","10.70","10.60","10.70","10.50","105.86K","0.00%"
"06/18/2020","10.70","10.60","10.70","10.40","26.37K","0.94%"
"06/17/2020","10.60","10.60","10.80","10.50","182.00K","0.95%"
"06/16/2020","10.50","10.60","10.60","10.30","3.75K","-0.94%"
"06/15/2020","10.60","10.60","10.70","10.50","34.33K","-0.93%"
"06/12/2020","10.70","10.60","10.70","10.50","20.67K","1.90%"
"06/11/2020","10.50","10.70","11.20","10.50","237.53K","-1.87%"
"06/10/2020","10.70","11.00","11.00","10.60","107.26K","-2.73%"
"06/09/2020","11.00","11.00","11.60","10.80","1.34M","1.85%"
"06/08/2020","10.80","11.00","11.00","10.80","9.01K","-1.82%"
"06/04/2020","11.00","11.00","11.00","10.90","0.82K","0.92%"
"06/03/2020","10.90","10.80","11.00","10.80","1.52K","-0.91%"
"06/02/2020","11.00","11.10","11.20","10.90","11.97K","-1.79%"
"06/01/2020","11.20","11.40","11.40","11.10","1.68K","-1.75%"
"05/29/2020","11.40","11.60","11.60","11.40","67.48K","-0.87%"
"05/28/2020","11.50","11.70","11.70","11.50","30.95K","-1.71%"
"05/27/2020","11.70","11.60","11.90","11.60","6.22K","-0.85%"
"05/26/2020","11.80","12.00","12.00","11.60","12.50K","-1.67%"
"05/22/2020","12.00","12.00","12.00","11.70","4.75K","0.84%"
"05/21/2020","11.90","12.00","12.00","11.80","96.70K","-0.83%"
"05/20/2020","12.00","12.00","12.00","12.00","81.29K","3.45%"
"05/19/2020","11.60","12.00","12.00","11.60","93.07K","-7.20%"
"05/18/2020","12.50","12.00","12.50","11.80","70.21K","4.17%"
"05/15/2020","12.00","12.00","12.00","11.70","4.91K","0.00%"
"05/14/2020","12.00","12.10","12.10","12.00","2.16K","0.00%"
"05/13/2020","12.00","12.50","12.50","11.90","69.07K","0.00%"
"05/12/2020","12.00","12.00","12.50","10.60","96.37K","20.00%"
"05/11/2020","10.00","10.00","10.00","10.00","3.60K","-9.09%"
"03/20/2020","11.00","12.00","13.00","11.00","183.06K","-16.67%"
"03/13/2020","13.20","13.00","13.20","12.40","251.89K","4.76%"
"03/12/2020","12.60","13.00","13.30","12.60","95.17K","-10.00%"
"03/11/2020","14.00","13.20","14.00","13.00","291.82K","2.19%"
"03/10/2020","13.70","13.50","13.70","12.20","30.41K","-2.84%"
"03/06/2020","14.10","14.00","14.40","13.20","83.82K","-0.70%"
"03/05/2020","14.20","14.30","14.40","13.50","70.11K","0.00%"
"03/04/2020","14.20","14.50","14.50","13.90","37.76K","-1.39%"
"03/03/2020","14.40","14.10","14.50","13.70","26.12K","4.35%"
"03/02/2020","13.80","14.20","14.20","13.50","0.65K","-2.82%"
"02/28/2020","14.20","13.80","14.50","13.50","130.07K","1.43%"
"02/27/2020","14.00","13.80","15.00","13.80","19.05K","1.45%"
"02/26/2020","13.80","14.00","14.00","13.80","15.26K","-1.43%"
"02/25/2020","14.00","14.10","14.20","14.00","8.45K","-2.78%"
"02/24/2020","14.40","14.40","14.40","14.00","106.90K","0.70%"
"02/20/2020","14.30","14.20","14.30","14.10","2.30K","1.42%"
"02/19/2020","14.10","14.50","14.50","14.10","7.72K","-2.08%"
"02/18/2020","14.40","14.40","14.40","14.20","4.60K","0.70%"
"02/17/2020","14.30","14.50","14.50","14.00","6.21K","-1.38%"
"02/14/2020","14.50","14.40","14.60","14.30","16.05K","0.00%"
"02/13/2020","14.50","14.60","14.60","14.40","8.92K","-0.68%"
"02/12/2020","14.60","14.50","14.60","14.50","15.31K","0.69%"
"02/11/2020","14.50","14.60","14.60","14.50","6.95K","0.00%"
"02/10/2020","14.50","14.60","14.90","14.50","27.24K","-2.03%"
"02/07/2020","14.80","14.80","14.80","14.60","35.32K","0.00%"
"02/06/2020","14.80","14.90","14.90","14.70","18.25K","0.00%"
"02/05/2020","14.80","14.80","14.80","14.70","37.63K","-0.67%"
"02/03/2020","14.90","14.90","14.90","14.90","1.80K","0.00%"
"01/31/2020","14.90","14.70","15.00","14.50","20.75K","0.68%"
"01/30/2020","14.80","14.90","15.00","14.80","68.50K","-1.33%"
"01/29/2020","15.00","15.00","15.00","15.00","1.41M","0.67%"
"01/28/2020","14.90","15.00","15.20","14.90","42.33K","-1.97%"
"01/27/2020","15.20","15.10","15.20","15.00","4.91K","0.66%"
"01/24/2020","15.10","15.00","15.20","15.00","16.09K","-0.66%"
"01/23/2020","15.20","15.00","15.20","15.00","3.57K","0.00%"
"01/22/2020","15.20","15.00","15.20","15.00","3.58K","1.33%"
"01/21/2020","15.00","15.00","15.00","15.00","2.00K","-3.23%"
"01/20/2020","15.50","15.50","15.50","15.50","0.01K","4.03%"
"01/17/2020","14.90","15.00","15.50","14.90","11.76K","-0.67%"
"01/16/2020","15.00","15.10","15.70","15.00","0.42K","-0.66%"
"01/14/2020","15.10","15.10","15.10","15.00","23.96K","-5.03%"
"01/13/2020","15.90","15.00","15.90","15.00","2.61K","3.25%"
"01/09/2020","15.40","15.00","15.40","15.00","21.12K","4.05%"
"01/08/2020","14.80","15.40","15.40","14.80","61.18K","-4.52%"
"01/07/2020","15.50","15.50","15.70","15.50","3.20K","0.00%"
"01/06/2020","15.50","15.50","15.80","15.50","18.11K","0.00%"
"01/03/2020","15.50","15.50","15.60","15.50","26.21K","0.00%"
"01/02/2020","15.50","15.60","15.60","15.50","24.72K","-2.52%"
"12/31/2019","15.90","15.60","16.00","15.50","74.84K","1.27%"
"12/30/2019","15.70","15.90","15.90","15.50","6.26K","-1.88%"
"12/27/2019","16.00","16.00","16.00","15.80","0.89K","0.00%"
"12/26/2019","16.00","16.00","16.00","16.00","2.00K","0.00%"
"12/24/2019","16.00","16.00","16.00","16.00","0.10K","2.56%"
"12/23/2019","15.60","15.90","15.90","15.60","1.12K","-1.89%"
"12/20/2019","15.90","15.90","15.90","15.80","39.67K","0.63%"
"12/19/2019","15.80","16.10","16.10","15.80","5.95K","-1.86%"
"12/18/2019","16.10","15.90","16.30","15.90","1.62M","4.55%"
"12/17/2019","15.40","15.90","15.90","15.40","26.90K","-0.65%"
"12/16/2019","15.50","15.60","16.00","15.50","65.92K","-2.52%"
"12/13/2019","15.90","15.50","16.00","15.50","1.03K","2.58%"
"12/12/2019","15.50","15.50","16.00","15.50","2.77K","0.00%"
"12/10/2019","15.50","15.70","15.70","15.50","16.98K","-1.90%"
"12/09/2019","15.80","16.00","16.00","15.80","39.24K","-0.63%"
"12/06/2019","15.90","16.10","16.10","15.80","24.31K","0.63%"
"12/05/2019","15.80","16.00","16.00","15.80","66.08K","-1.25%"
"12/04/2019","16.00","15.80","16.10","15.80","57.78K","0.00%"
"12/03/2019","16.00","16.30","16.30","15.80","32.22K","-0.62%"
"12/02/2019","16.10","15.90","16.40","15.80","37.89K","0.63%"
"11/29/2019","16.00","16.40","16.40","16.00","76.11K","-1.23%"
"11/28/2019","16.20","16.20","16.50","15.90","2.47M","2.53%"
"11/27/2019","15.80","16.00","16.00","15.80","65.84K","0.64%"
"11/26/2019","15.70","15.60","16.00","15.60","2.41K","-1.88%"
"11/25/2019","16.00","15.80","16.10","15.70","4.90K","-1.84%"
"11/22/2019","16.30","16.50","16.50","15.90","149.12K","1.24%"
"11/21/2019","16.10","16.00","16.50","16.00","282.77K","0.63%"
"11/20/2019","16.00","15.60","16.10","15.60","139.86K","0.00%"
"11/19/2019","16.00","16.00","16.30","15.70","201.36K","-0.62%"
"11/18/2019","16.10","15.60","16.10","15.60","592.46K","7.33%"
"11/15/2019","15.00","15.10","15.40","15.00","107.16K","-0.66%"
"11/14/2019","15.10","15.20","15.20","15.00","45.40K","0.00%"
"11/13/2019","15.10","15.30","15.30","15.00","2.03K","-1.31%"
"11/08/2019","15.30","15.00","15.30","15.00","0.23K","2.00%"
"11/07/2019","15.00","15.10","15.30","15.00","7.60K","-1.32%"
"11/06/2019","15.20","15.50","15.50","15.10","29.25K","-1.30%"
"11/05/2019","15.40","15.50","15.70","15.40","162.10K","0.65%"
"11/04/2019","15.30","15.50","15.50","15.30","11.53K","-0.65%"
"11/01/2019","15.40","15.70","15.70","15.10","41.32K","0.00%"
"10/31/2019","15.40","15.30","15.90","15.00","264.89K","1.32%"
"10/30/2019","15.20","15.30","15.30","15.10","16.43K","0.00%"
"10/29/2019","15.20","15.30","15.30","15.10","9.78K","-0.65%"
"10/28/2019","15.30","15.30","15.40","15.20","19.89K","-1.29%"
"10/25/2019","15.50","15.20","15.50","15.20","11.87K","1.97%"
"10/24/2019","15.20","15.10","15.40","15.10","23.53K","0.00%"
"10/23/2019","15.20","15.00","15.40","15.00","114.02K","1.33%"
"10/22/2019","15.00","15.00","15.00","14.90","82.51K","0.67%"
"10/21/2019","14.90","15.00","15.00","14.90","16.64K","-0.67%"
"10/18/2019","15.00","15.00","15.00","14.80","14.71K","0.67%"
"10/17/2019","14.90","15.00","15.00","14.90","46.99K","-0.67%"
"10/16/2019","15.00","15.00","15.00","15.00","5.34K","-0.66%"
"10/15/2019","15.10","15.40","15.40","15.10","19.04K","-1.95%"
"10/14/2019","15.40","15.40","15.40","15.30","8.20K","1.99%"
"10/11/2019","15.10","15.10","15.50","15.00","9.06K","-0.66%"
"10/10/2019","15.20","15.40","15.70","14.90","174.43K","-1.30%"
"10/09/2019","15.40","15.00","15.50","14.90","371.88K","2.67%"
"10/08/2019","15.00","15.00","15.30","15.00","182.15K","0.67%"
"10/07/2019","14.90","14.90","14.90","14.80","4.28K","0.68%"
"10/04/2019","14.80","14.90","14.90","14.80","4.10K","-0.67%"
"10/03/2019","14.90","14.80","14.90","14.50","14.62K","0.00%"
"10/02/2019","14.90","15.00","15.00","14.80","5.52K","0.68%"
"10/01/2019","14.80","14.80","15.00","14.80","1.81K","0.00%"
"09/30/2019","14.80","15.00","15.30","14.80","11.32K","-3.90%"
"09/27/2019","15.40","15.00","15.50","15.00","190.44K","2.67%"
"09/26/2019","15.00","15.10","15.10","14.90","6.45K","0.00%"
"09/25/2019","15.00","15.20","15.20","15.00","1.98K","-2.60%"
"09/24/2019","15.40","15.50","15.50","15.20","10.58K","0.00%"
"09/23/2019","15.40","15.50","15.50","15.30","5.75K","-0.65%"
"09/20/2019","15.50","15.70","15.70","15.50","4.95K","0.00%"
"09/19/2019","15.50","15.60","15.60","15.50","5.32K","-0.64%"
"09/18/2019","15.60","15.70","15.70","15.30","2.41K","-0.64%"
"09/17/2019","15.70","15.50","15.70","15.50","1.35K","1.29%"
"09/16/2019","15.50","15.50","15.50","15.30","14.02K","0.65%"
"09/12/2019","15.40","15.50","15.50","15.30","4.25K","-0.65%"
"09/11/2019","15.50","15.20","15.50","15.20","8.08K","0.00%"
"09/10/2019","15.50","15.40","15.50","15.20","9.56K","0.00%"
"09/09/2019","15.50","15.60","15.60","15.30","24.12K","-1.27%"
"09/06/2019","15.70","15.70","15.70","15.50","8.05K","-1.26%"
"09/05/2019","15.90","15.70","15.90","15.70","2.69K","1.27%"
"09/04/2019","15.70","15.80","16.00","15.60","30.38K","-0.63%"
"09/03/2019","15.80","15.90","16.00","15.80","46.34K","-1.25%"
"09/02/2019","16.00","16.20","16.20","15.90","17.94K","-0.62%"
"08/30/2019","16.10","15.70","16.30","15.70","42.53K","0.63%"
"08/29/2019","16.00","16.00","16.30","15.60","20.58K","0.63%"
"08/28/2019","15.90","16.00","16.00","15.90","2.48K","-1.24%"
"08/27/2019","16.10","16.00","16.20","15.90","32.82K","0.63%"
"08/26/2019","16.00","16.10","16.30","16.00","25.74K","-0.62%"
"08/23/2019","16.10","16.10","16.30","16.10","8.67K","0.00%"
"08/22/2019","16.10","16.00","16.20","16.00","28.94K","0.63%"
"08/21/2019","16.00","16.10","16.50","16.00","543.21K","0.00%"
"08/20/2019","16.00","15.80","16.10","15.80","332.81K","1.27%"
"08/19/2019","15.80","15.50","15.90","15.40","9.30K","0.64%"
"08/16/2019","15.70","15.70","15.80","15.60","36.70K","-1.88%"
"08/15/2019","16.00","16.00","16.10","15.90","104.08K","0.00%"
"08/13/2019","16.00","15.90","16.80","15.90","861.08K","1.91%"
"08/09/2019","15.70","15.80","15.90","15.20","417.97K","1.29%"
"08/08/2019","15.50","15.90","15.90","15.30","54.59K","-2.52%"
"08/07/2019","15.90","16.00","16.00","15.80","93.85K","0.00%"
"08/06/2019","15.90","16.00","16.00","15.70","18.79K","-0.63%"
"08/05/2019","16.00","16.10","16.10","15.90","44.60K","0.63%"
"08/02/2019","15.90","16.00","16.00","15.50","88.31K","-0.63%"
"08/01/2019","16.00","16.50","16.50","15.90","155.93K","-1.23%"
"07/31/2019","16.20","16.40","16.80","16.00","535.06K","0.62%"
"07/30/2019","16.10","16.60","16.80","15.60","394.71K","-3.01%"
"07/29/2019","16.60","16.00","17.00","15.60","1.07M","3.75%"
"07/26/2019","16.00","15.50","16.20","15.40","776.69K","3.90%"
"07/25/2019","15.40","15.10","15.70","15.10","887.84K","1.99%"
"07/24/2019","15.10","15.30","15.30","15.10","102.62K","-0.66%"
"07/23/2019","15.20","14.80","15.30","14.70","4.75M","1.33%"
"07/22/2019","15.00","15.20","15.20","14.80","97.20K","-0.66%"
"07/19/2019","15.10","15.20","15.50","15.10","711.38K","-1.31%"
"07/18/2019","15.30","14.40","15.30","14.40","2.80M","6.25%"
"07/17/2019","14.40","14.40","14.40","14.30","416.76K","0.00%"
"07/15/2019","14.40","14.50","14.50","14.40","34.91K","-0.69%"
"07/12/2019","14.50","14.60","14.60","14.40","16.07K","0.00%"
"07/11/2019","14.50","14.50","14.60","14.40","96.09K","0.00%"
"07/10/2019","14.50","14.60","14.60","14.50","35.02K","-0.68%"
"07/09/2019","14.60","14.50","14.60","14.50","35.48K","0.69%"
"07/08/2019","14.50","14.70","14.70","14.50","86.28K","-1.36%"
"07/05/2019","14.70","14.70","14.70","14.60","69.92K","0.00%"
"07/04/2019","14.70","14.80","14.80","14.70","22.81K","-0.68%"
"07/03/2019","14.80","14.90","14.90","14.50","102.86K","0.00%"
"07/02/2019","14.80","14.90","14.90","14.50","27.71K","-0.67%"
"07/01/2019","14.90","14.50","14.90","14.20","93.51K","0.00%"
"06/28/2019","14.90","14.70","14.90","14.70","77.94K","1.36%"
"06/27/2019","14.70","14.80","14.80","14.20","60.08K","0.00%"
"06/26/2019","14.70","14.90","14.90","14.60","84.52K","-0.68%"
"06/25/2019","14.80","14.90","14.90","14.70","10.17K","0.68%"
"06/24/2019","14.70","14.90","14.90","14.70","14.31K","-1.34%"
"06/21/2019","14.90","14.90","15.00","14.80","104.08K","-0.67%"
"06/20/2019","15.00","15.10","15.10","14.90","53.55K","-0.66%"
"06/19/2019","15.10","15.10","15.10","15.00","39.87K","0.00%"
