"Date","Price","Open","High","Low","Vol.","Change %"
"07/23/2019","71.50","71.90","71.90","70.50","734.98K","0.85%"
"07/22/2019","70.90","71.00","71.00","70.00","11.62K","-1.39%"
"07/19/2019","71.90","71.90","71.90","71.90","0.12K","-0.14%"
"07/18/2019","72.00","72.90","73.90","71.00","1.45K","-1.23%"
"07/17/2019","72.90","70.00","73.90","70.00","22.36K","-0.41%"
"07/15/2019","73.20","73.20","73.20","73.20","0.01K","7.33%"
"07/12/2019","68.20","71.00","74.00","68.00","0.07K","-2.29%"
"07/11/2019","69.80","75.00","75.00","69.80","0.13K","-3.72%"
"07/10/2019","72.50","67.50","72.50","67.50","3.05K","8.37%"
"07/09/2019","66.90","67.10","67.10","66.90","0.41K","-0.15%"
"07/08/2019","67.00","66.00","67.00","66.00","6.06K","0.00%"
"07/05/2019","67.00","66.90","67.00","66.00","11.12K","-1.33%"
"07/04/2019","67.90","63.30","67.90","63.30","4.43K","9.52%"
"07/03/2019","62.00","61.90","63.30","61.90","5.07K","0.00%"
"07/02/2019","62.00","61.80","62.00","61.80","1.32K","0.00%"
"07/01/2019","62.00","62.00","63.30","62.00","2.24K","0.00%"
"06/28/2019","62.00","62.00","62.00","62.00","0.34K","0.00%"
"06/27/2019","62.00","62.00","63.00","62.00","0.20K","-0.80%"
"06/26/2019","62.50","63.50","63.50","62.00","3.00K","-1.42%"
"06/25/2019","63.40","63.40","63.40","60.80","0.04K","5.49%"
"06/24/2019","60.10","64.00","64.00","60.00","165.72K","-6.97%"
"06/21/2019","64.60","64.60","64.60","64.00","1.63K","0.94%"
"06/20/2019","64.00","65.00","65.00","64.00","9.56K","-1.39%"
"06/19/2019","64.90","67.30","67.30","64.80","311.22K","-2.84%"
"06/18/2019","66.80","67.50","67.50","65.00","44.11K","-1.76%"
"06/17/2019","68.00","68.00","68.00","67.10","270.85K","0.00%"
"06/14/2019","68.00","67.50","68.00","67.20","5.29K","0.00%"
"06/13/2019","68.00","68.00","70.00","68.00","247.70K","0.59%"
"06/12/2019","67.60","67.60","67.60","67.60","0.29K","-0.44%"
"06/11/2019","67.90","67.90","67.90","67.50","0.74K","1.19%"
"06/10/2019","67.10","67.10","67.20","67.10","0.64K","0.00%"
"06/07/2019","67.10","67.10","68.80","67.00","201.32K","0.00%"
"06/06/2019","67.10","67.10","67.10","67.10","0.00K","-1.32%"
"06/04/2019","68.00","68.00","68.00","67.10","5.01K","0.00%"
"06/03/2019","68.00","68.00","68.00","68.00","220.06K","0.00%"
"05/31/2019","68.00","68.20","69.00","68.00","203.89K","-1.45%"
"05/30/2019","69.00","69.00","69.00","69.00","0.00K","0.00%"
"05/29/2019","69.00","69.00","69.00","69.00","0.01K","0.58%"
"05/28/2019","68.60","68.50","68.60","68.10","0.04K","-0.58%"
"05/27/2019","69.00","69.00","69.00","68.00","20.85K","0.73%"
"05/24/2019","68.50","69.00","69.00","68.50","0.21K","-0.15%"
"05/23/2019","68.60","69.00","69.00","68.20","8.00K","-0.58%"
"05/22/2019","69.00","69.00","70.00","68.10","21.33K","0.00%"
"05/21/2019","69.00","69.00","69.00","69.00","4.91K","0.00%"
"05/17/2019","69.00","69.00","69.00","69.00","24.46K","-1.43%"
"05/16/2019","70.00","68.00","70.00","67.00","3.14K","2.94%"
"05/15/2019","68.00","68.00","68.50","68.00","10.08K","-1.45%"
"05/14/2019","69.00","70.00","70.00","69.00","3.25K","-1.43%"
"05/13/2019","70.00","70.00","70.00","70.00","15.29K","-0.14%"
"05/10/2019","70.10","71.00","71.10","70.00","7.27K","-2.64%"
"05/09/2019","72.00","71.10","72.00","71.10","2.02K","0.14%"
"05/08/2019","71.90","71.80","71.90","71.30","1.17K","0.14%"
"05/07/2019","71.80","72.00","72.00","71.30","479.41K","-0.28%"
"05/06/2019","72.00","73.00","73.00","72.00","1.36M","0.00%"
"05/03/2019","72.00","72.50","74.00","72.00","171.47K","-0.69%"
"05/02/2019","72.50","72.00","73.10","72.00","442.69K","0.69%"
"04/30/2019","72.00","71.10","72.00","71.10","0.32K","0.00%"
"04/29/2019","72.00","72.00","72.00","72.00","1.86K","0.00%"
"04/26/2019","72.00","72.00","72.00","71.00","2.51K","0.00%"
"04/25/2019","72.00","71.70","75.00","71.70","251.59K","0.00%"
"04/24/2019","72.00","72.20","75.00","71.10","158.79K","-2.70%"
"04/23/2019","74.00","72.00","74.00","72.00","1.07K","-1.33%"
"04/17/2019","75.00","75.10","75.10","74.60","303.72K","-0.13%"
"04/16/2019","75.10","78.00","78.00","75.10","0.55K","0.00%"
"04/12/2019","75.10","75.10","75.10","75.10","4.44K","0.00%"
"04/11/2019","75.10","75.10","78.00","75.10","1.04K","-1.18%"
"04/10/2019","76.00","75.10","76.00","75.10","1.04K","0.66%"
"04/09/2019","75.50","75.10","75.50","75.00","4.03K","0.53%"
"04/08/2019","75.10","75.10","75.10","75.00","3.95K","-1.83%"
"04/05/2019","76.50","75.60","76.50","74.50","830.23K","-1.92%"
"04/04/2019","78.00","78.00","78.00","78.00","0.02K","0.00%"
"04/02/2019","78.00","78.40","78.50","78.00","3.53K","-1.27%"
"04/01/2019","79.00","75.00","79.50","74.50","70.91K","5.33%"
"03/29/2019","75.00","75.00","78.00","74.00","2.81K","0.00%"
"03/28/2019","75.00","75.00","75.00","75.00","3.03K","0.67%"
"03/27/2019","74.50","74.50","74.50","74.50","409.20K","-0.53%"
"03/26/2019","74.90","74.00","74.90","74.00","456.22K","1.90%"
"03/25/2019","73.50","75.00","75.00","73.50","14.68K","-2.00%"
"03/22/2019","75.00","75.00","75.00","74.50","10.99K","0.00%"
"03/21/2019","75.00","75.60","75.60","75.00","535.83K","0.00%"
"03/19/2019","75.00","75.20","78.80","74.90","2.01M","-1.32%"
"03/18/2019","76.00","78.00","79.00","76.00","563.05K","1.20%"
"03/15/2019","75.10","77.00","77.00","75.00","2.83K","-1.18%"
"03/14/2019","76.00","80.00","80.00","76.00","1.13M","-4.76%"
"03/13/2019","79.80","80.00","80.00","79.80","0.05K","-0.25%"
"03/12/2019","80.00","80.00","80.00","78.00","6.37K","-0.12%"
"03/08/2019","80.10","81.00","81.00","80.10","2.05K","0.00%"
"03/07/2019","80.10","80.10","80.10","80.10","1.45K","2.52%"
"03/06/2019","78.13","78.13","78.13","77.46","0.17K","0.00%"
"03/05/2019","78.13","78.13","78.13","78.13","3.53K","0.37%"
"03/01/2019","77.84","79.58","78.13","78.13","693.21K","-0.37%"
"02/28/2019","78.13","78.13","78.13","78.13","20.77K","0.00%"
"02/27/2019","78.13","79.87","79.87","77.17","227.41K","-2.41%"
"02/26/2019","80.06","80.93","80.93","80.06","0.06K","3.74%"
"02/25/2019","77.17","80.83","80.83","77.17","8.53K","-4.76%"
"02/22/2019","81.03","81.99","81.99","81.03","0.98K","-1.17%"
"02/21/2019","81.99","81.99","81.99","81.99","0.01K","1.18%"
"02/20/2019","81.03","81.22","81.22","81.03","2.65K","-1.17%"
"02/18/2019","81.99","83.92","83.92","81.51","12.58K","1.18%"
"02/15/2019","81.03","81.12","81.12","81.03","0.07K","-1.75%"
"02/14/2019","82.47","83.44","83.44","81.99","10.87K","0.23%"
"02/13/2019","82.28","82.47","82.47","82.28","0.62K","-1.39%"
"02/12/2019","83.44","83.92","83.92","83.44","1.24K","0.00%"
"02/11/2019","83.44","83.44","83.44","83.44","1.68M","0.00%"
"02/08/2019","83.44","83.44","83.44","83.44","0.52K","1.77%"
"02/06/2019","81.99","81.61","84.31","81.61","88.22K","-1.17%"
"02/05/2019","82.96","82.96","84.40","82.96","143.18K","-5.49%"
"02/01/2019","87.78","82.47","87.78","81.99","1.08K","7.06%"
"01/31/2019","81.99","82.09","82.09","81.99","0.10K","-1.17%"
"01/30/2019","82.96","82.96","82.96","81.61","16.32K","0.00%"
"01/29/2019","82.96","82.96","82.96","81.61","5.25K","0.00%"
"01/28/2019","82.96","81.99","82.96","81.61","19.74K","0.00%"
"01/25/2019","82.96","82.96","82.96","81.80","1.22K","1.54%"
"01/24/2019","81.70","82.09","84.69","81.61","0.84K","-2.65%"
"01/23/2019","83.92","83.92","83.92","83.92","2.59K","2.23%"
"01/22/2019","82.09","82.09","82.09","82.09","0.01K","-1.05%"
"01/21/2019","82.96","82.28","82.96","81.99","1.96M","0.83%"
"01/18/2019","82.28","82.28","82.28","82.28","0.01K","-3.07%"
"01/17/2019","84.89","84.50","84.89","84.50","114.14K","3.54%"
"01/16/2019","81.99","81.99","81.99","81.99","0.00K","-3.42%"
"01/14/2019","84.89","83.92","84.89","83.92","0.21K","3.54%"
"01/10/2019","81.99","81.99","81.99","81.99","4.15K","0.00%"
"01/09/2019","81.99","81.99","83.92","81.99","0.39K","-2.30%"
"01/08/2019","83.92","81.99","83.92","81.99","2.20K","2.35%"
"01/07/2019","81.99","84.02","84.02","81.99","0.52K","-3.09%"
"01/04/2019","84.60","84.89","84.89","84.60","0.84K","0.12%"
"01/03/2019","84.50","85.37","85.37","84.50","5.42M","-1.02%"
"01/02/2019","85.37","85.08","85.37","85.08","523.44K","-0.56%"
"12/31/2018","85.85","85.85","85.85","85.37","6.17K","0.12%"
"12/28/2018","85.75","84.98","85.75","84.98","518.50K","0.45%"
"12/27/2018","85.37","85.08","85.37","85.08","650.29K","0.34%"
"12/26/2018","85.08","85.37","85.37","84.98","8.51K","0.12%"
"12/24/2018","84.98","83.92","85.37","83.92","0.04K","0.11%"
"12/21/2018","84.89","83.05","84.89","83.05","0.04K","-1.12%"
"12/20/2018","85.85","86.82","86.82","85.85","1.25K","1.13%"
"12/19/2018","84.89","84.89","84.89","84.89","2.86K","0.00%"
"12/18/2018","84.89","84.89","84.89","84.89","0.14K","0.00%"
"12/14/2018","84.89","84.89","85.37","84.89","18.76K","0.00%"
"12/13/2018","84.89","82.96","84.89","82.96","1.52K","1.16%"
"12/12/2018","83.92","83.92","83.92","83.92","0.21K","2.23%"
"12/11/2018","82.09","84.89","84.89","82.09","104.07K","-2.18%"
"12/10/2018","83.92","83.92","84.89","83.92","7.42K","-1.92%"
"12/07/2018","85.56","84.89","85.56","84.89","10.38K","1.37%"
"12/06/2018","84.40","83.44","84.40","83.44","0.02K","0.00%"
"12/05/2018","84.40","85.85","85.85","84.40","0.02K","-0.34%"
"12/04/2018","84.69","84.89","84.89","84.21","0.14K","-0.80%"
"12/03/2018","85.37","85.37","85.37","85.37","0.10K","-0.56%"
"11/30/2018","85.85","84.89","85.85","84.89","0.32K","-3.26%"
"11/29/2018","88.74","81.99","88.74","81.51","300.64K","8.87%"
"11/28/2018","81.51","82.47","84.40","81.51","469.45K","-1.75%"
"11/27/2018","82.96","82.96","84.40","82.96","0.56K","-2.27%"
"11/26/2018","84.89","84.89","84.89","84.89","0.41K","3.54%"
"11/23/2018","81.99","85.37","85.37","81.99","266.40K","-3.96%"
"11/21/2018","85.37","86.82","86.82","85.37","0.33K","1.50%"
"11/19/2018","84.11","84.11","84.11","84.11","0.65K","-3.12%"
"11/16/2018","86.82","86.82","86.82","86.82","0.07K","4.65%"
"11/15/2018","82.96","86.82","86.82","82.96","1.18K","-1.26%"
"11/14/2018","84.02","86.82","86.82","84.02","0.01K","0.12%"
"11/13/2018","83.92","83.92","83.92","83.92","1.99K","-0.57%"
"11/12/2018","84.40","83.44","86.82","82.47","2.08K","1.74%"
"11/09/2018","82.96","83.54","85.37","82.96","1.19K","-2.82%"
"11/08/2018","85.37","84.60","85.37","83.92","6.86K","0.57%"
"11/07/2018","84.89","89.71","90.67","84.89","47.34K","-5.37%"
"11/05/2018","89.71","86.82","91.54","86.82","1.09K","5.68%"
"11/02/2018","84.89","82.96","88.74","82.96","0.63K","-2.22%"
"11/01/2018","86.82","83.44","86.82","81.99","6.97K","5.89%"
"10/31/2018","81.99","81.99","81.99","81.99","2.31K","0.00%"
"10/30/2018","81.99","86.82","86.82","80.55","0.64K","-5.56%"
"10/29/2018","86.82","81.99","86.82","81.99","2.32K","7.15%"
"10/26/2018","81.03","81.03","81.03","81.03","15.81K","0.00%"
"10/25/2018","81.03","81.03","81.03","81.03","5.42K","-0.11%"
"10/23/2018","81.12","81.99","81.99","81.12","0.02K","-1.06%"
"10/22/2018","81.99","81.99","81.99","81.99","0.04K","0.00%"
"10/19/2018","81.99","81.99","82.47","81.99","33.10K","-0.58%"
"10/18/2018","82.47","82.96","82.96","81.99","0.36K","0.59%"
"10/17/2018","81.99","82.09","82.09","81.99","76.05K","-0.12%"
"10/16/2018","82.09","81.99","82.96","81.99","119.55K","-1.05%"
"10/15/2018","82.96","81.99","82.96","81.99","0.25K","1.06%"
"10/12/2018","82.09","81.99","82.09","81.99","109.72K","0.12%"
"10/11/2018","81.99","84.89","84.89","81.99","59.71K","-5.56%"
"10/10/2018","86.82","83.92","86.82","83.92","0.24K","2.27%"
"10/09/2018","84.89","83.92","84.89","83.92","0.28K","-2.22%"
"10/08/2018","86.82","86.82","86.82","86.82","5.18K","5.89%"
"10/04/2018","81.99","81.99","81.99","81.99","0.04K","1.79%"
"10/03/2018","80.55","81.99","81.99","80.55","0.22K","-0.59%"
"10/02/2018","81.03","83.05","83.05","80.55","167.52K","-1.17%"
"10/01/2018","81.99","82.47","82.47","81.99","4.70K","-0.58%"
"09/28/2018","82.47","82.28","82.67","82.28","0.97K","-0.70%"
"09/27/2018","83.05","83.05","83.05","82.47","3.11K","0.00%"
"09/26/2018","83.05","82.96","83.92","82.47","3.68K","1.17%"
"09/25/2018","82.09","86.82","86.82","81.99","6.81K","-4.49%"
"09/21/2018","85.95","87.30","87.30","85.95","0.37K","-1.00%"
"09/20/2018","86.82","86.33","86.82","86.33","2.75K","0.79%"
"09/19/2018","86.14","87.30","87.30","86.14","0.47K","-0.55%"
"09/18/2018","86.62","87.78","87.78","86.62","134.37K","-0.78%"
"09/17/2018","87.30","88.46","88.74","87.30","54.45K","-1.31%"
"09/14/2018","88.46","89.61","89.61","88.46","0.01K","-1.39%"
"09/13/2018","89.71","89.71","89.71","89.71","0.01K","1.31%"
"09/12/2018","88.55","88.74","88.74","88.55","0.41K","-0.21%"
"09/11/2018","88.74","88.84","88.84","88.74","1.18K","0.00%"
"09/10/2018","88.74","88.74","88.74","88.74","0.73K","-1.08%"
"09/07/2018","89.71","89.71","89.71","88.74","0.02K","1.09%"
"09/06/2018","88.74","88.84","88.84","88.74","0.89K","-2.34%"
"09/04/2018","90.87","89.23","90.87","89.23","10.45K","2.40%"
"09/03/2018","88.74","88.74","88.74","88.74","2.12K","0.00%"
"08/30/2018","88.74","88.74","89.61","86.82","102.00K","-1.08%"
"08/29/2018","89.71","90.38","90.38","89.71","5.18K","2.20%"
"08/28/2018","87.78","87.10","87.78","87.10","2.49K","0.45%"
"08/27/2018","87.39","87.88","87.88","87.39","5.20K","-3.42%"
"08/24/2018","90.48","87.88","90.48","87.88","0.01K","3.64%"
"08/23/2018","87.30","86.82","89.52","86.82","1.68M","0.55%"
"08/21/2018","86.82","90.19","90.19","86.82","176.18K","-4.25%"
"08/20/2018","90.67","91.16","91.16","90.67","37.69K","-0.22%"
"08/17/2018","90.87","91.64","91.64","90.87","2.91K","0.22%"
"08/16/2018","90.67","92.70","92.70","90.67","2.67K","-2.08%"
"08/15/2018","92.60","93.57","93.57","92.60","1.31K","-2.15%"
"08/14/2018","94.63","95.01","95.01","94.63","0.10K","-0.20%"
"08/13/2018","94.82","95.01","95.01","94.82","0.40K","-0.20%"
"08/10/2018","95.01","95.01","95.11","94.92","1.22K","-0.11%"
"08/09/2018","95.11","95.50","95.50","95.11","0.26K","-1.10%"
"08/08/2018","96.17","95.50","96.27","95.50","0.15K","1.32%"
"08/07/2018","94.92","95.50","95.50","94.92","2.91K","-0.61%"
"08/06/2018","95.50","95.50","95.50","95.50","0.51K","0.81%"
"08/03/2018","94.73","95.79","95.79","94.73","0.59K","-1.79%"
"08/02/2018","96.46","98.39","98.39","96.46","1.06K","1.01%"
"08/01/2018","95.50","96.46","98.39","95.50","0.69K","-1.00%"
"07/31/2018","96.46","98.39","98.39","96.46","341.37K","0.00%"
"07/30/2018","96.46","96.46","97.43","96.36","10.01K","-0.10%"
"07/26/2018","96.56","100.32","100.32","96.46","221.11K","-3.29%"
"07/25/2018","99.84","99.84","101.28","99.36","88.01K","-0.95%"
"07/24/2018","100.80","101.77","101.77","100.80","9.38K","-1.42%"
"07/23/2018","102.25","103.21","103.21","101.77","110.31K","-0.84%"
"07/20/2018","103.12","102.35","103.21","102.25","7.71K","-0.09%"
"07/19/2018","103.21","101.77","103.21","101.77","0.11K","1.41%"
"07/18/2018","101.77","104.27","104.27","101.77","2.10M","-1.86%"
"07/17/2018","103.70","104.18","105.14","103.31","407.92K","-0.46%"
"07/13/2018","104.18","104.18","104.18","103.89","5.14K","0.00%"
"07/12/2018","104.18","104.18","104.18","104.18","6.91K","0.94%"
"07/11/2018","103.21","103.50","104.18","103.21","1.98K","-0.28%"
"07/10/2018","103.50","104.27","104.27","103.50","6.20K","-0.65%"
"07/09/2018","104.18","106.11","106.11","104.18","2.21K","-1.82%"
"07/06/2018","106.11","103.50","106.11","103.50","2.92K","0.92%"
"07/05/2018","105.14","103.21","105.14","103.21","4.28K","-0.91%"
"07/04/2018","106.11","105.14","106.11","105.14","0.35K","0.00%"
"07/03/2018","106.11","107.07","107.07","106.11","105.22K","-1.79%"
"07/02/2018","108.04","108.13","108.13","108.04","1.04K","-0.08%"
"06/29/2018","108.13","108.04","108.13","108.04","0.02K","-0.80%"
"06/28/2018","109.00","109.48","109.48","109.00","2.13K","-0.44%"
"06/26/2018","109.48","109.48","109.48","109.48","1.23K","0.00%"
"06/25/2018","109.48","109.48","109.48","109.48","0.55K","0.00%"
"06/22/2018","109.48","109.48","109.48","109.48","0.21K","-0.18%"
"06/21/2018","109.68","110.45","110.45","109.68","0.54K","-0.70%"
"06/20/2018","110.45","110.45","110.45","110.45","0.03K","0.44%"
"06/19/2018","109.97","109.97","109.97","109.97","1.84K","0.00%"
"06/18/2018","109.97","110.45","110.93","109.87","340.14K","0.00%"
"06/14/2018","109.97","109.97","110.93","109.97","0.60K","-0.78%"
"06/13/2018","110.83","110.93","110.93","109.87","32.45K","1.23%"
"06/12/2018","109.48","110.93","115.46","109.48","3.34M","-2.16%"
"06/11/2018","111.90","110.93","111.90","110.93","207.35K","0.78%"
"06/08/2018","111.03","111.12","111.12","111.03","0.54K","-4.08%"
"06/07/2018","115.75","115.75","115.75","111.03","0.82K","0.00%"
"06/06/2018","115.75","117.68","117.68","113.82","64.63K","0.00%"
"06/05/2018","115.75","117.68","117.68","115.75","122.06K","0.00%"
"06/04/2018","115.75","118.65","118.65","115.75","68.01K","-2.44%"
"06/01/2018","118.65","118.84","118.84","117.78","0.99K","-0.80%"
"05/30/2018","119.61","119.61","119.61","119.32","3.23K","-0.72%"
"05/28/2018","120.48","120.58","120.58","120.48","1.05K","0.73%"
"05/25/2018","119.61","119.71","119.71","119.61","0.31K","-0.80%"
"05/24/2018","120.58","120.48","120.58","120.48","24.52K","0.00%"
"05/23/2018","120.58","120.87","120.87","120.58","294.04K","-0.16%"
"05/22/2018","120.77","120.77","120.77","120.77","0.70K","-0.48%"
"05/18/2018","121.35","121.06","121.35","120.67","0.21K","0.56%"
"05/17/2018","120.67","120.58","120.67","120.58","34.51K","0.07%"
"05/16/2018","120.58","120.09","120.58","120.09","47.14K","0.00%"
"05/15/2018","120.58","120.58","120.58","120.09","33.18K","0.00%"
"05/14/2018","120.58","120.67","120.67","120.58","304.15K","-0.07%"
"05/11/2018","120.67","121.54","121.54","120.67","6.23K","0.00%"
"05/10/2018","120.67","120.77","121.54","120.67","0.64K","-0.72%"
"05/09/2018","121.54","121.54","121.54","120.58","121.01K","0.00%"
"05/08/2018","121.54","120.58","121.54","120.58","8.85K","0.80%"
"05/04/2018","120.58","121.54","121.54","120.58","2.10K","0.00%"
"05/03/2018","120.58","120.58","120.58","120.58","0.72K","0.00%"
"05/02/2018","120.58","120.67","120.67","120.58","2.55K","0.00%"
"04/27/2018","120.58","120.58","120.67","120.58","25.96K","0.00%"
"04/26/2018","120.58","120.58","120.58","120.58","25.94K","0.00%"
"04/25/2018","120.58","120.58","120.58","120.58","2.08K","-1.41%"
"04/24/2018","122.31","120.58","122.31","120.58","3.53K","1.43%"
"04/23/2018","120.58","120.58","120.77","120.58","33.41K","0.00%"
"04/20/2018","120.58","120.58","120.58","120.58","0.01K","-1.49%"
"04/18/2018","122.41","122.41","122.41","122.41","0.00K","1.52%"
"04/17/2018","120.58","120.58","122.51","120.58","48.34K","0.00%"
"04/16/2018","120.58","120.58","120.58","120.58","1.09K","0.00%"
"04/12/2018","120.58","122.51","122.51","120.58","254.28K","1.22%"
"04/11/2018","119.13","120.58","120.58","119.13","2.16K","-1.20%"
"04/10/2018","120.58","120.67","120.67","120.58","65.49K","-0.07%"
"04/09/2018","120.67","119.61","121.54","119.61","94.58K","0.89%"
"04/06/2018","119.61","119.61","119.61","119.61","11.18K","0.73%"
"04/05/2018","118.74","121.35","121.35","118.74","0.34K","-2.22%"
"04/04/2018","121.44","121.54","121.54","121.44","0.00K","2.35%"
"04/03/2018","118.65","120.58","120.58","118.65","3.25K","-1.60%"
"04/02/2018","120.58","118.65","120.58","118.65","78.89K","0.00%"
"03/29/2018","120.58","118.36","120.58","118.17","8.55K","1.63%"
"03/28/2018","118.65","118.65","118.65","118.65","3.27K","0.00%"
"03/27/2018","118.65","118.65","118.65","118.65","84.27K","0.00%"
"03/26/2018","118.65","118.65","118.65","118.65","0.52K","-0.80%"
"03/22/2018","119.61","118.74","119.61","118.65","7.07K","0.73%"
"03/21/2018","118.74","119.23","119.61","118.74","6.75K","-0.73%"
"03/20/2018","119.61","119.61","119.61","118.65","1.21K","-0.80%"
"03/19/2018","120.58","120.58","120.58","120.58","0.60K","-0.79%"
"03/16/2018","121.54","118.65","121.54","118.65","363.43K","1.61%"
"03/15/2018","119.61","119.61","120.38","119.61","319.77K","1.55%"
"03/14/2018","117.78","119.61","119.61","117.78","0.03K","-1.53%"
"03/13/2018","119.61","119.61","119.81","118.65","9.41K","0.00%"
"03/12/2018","119.61","117.88","119.61","117.88","208.74K","0.00%"
"03/09/2018","119.61","118.65","119.61","118.17","112.90K","0.00%"
"03/07/2018","119.61","118.65","119.61","118.65","37.05K","0.00%"
"03/06/2018","119.61","119.61","119.61","119.61","114.21K","0.00%"
"03/05/2018","119.61","120.09","120.09","118.65","0.07K","-0.72%"
"03/02/2018","120.48","120.48","120.48","118.74","0.05K","-0.08%"
"02/28/2018","120.58","120.58","120.58","120.58","1.04K","1.63%"
"02/27/2018","118.65","119.61","119.61","118.65","130.18K","-0.80%"
"02/26/2018","119.61","120.58","120.58","119.61","24.65K","-0.80%"
"02/23/2018","120.58","119.61","120.58","119.61","1.06K","1.13%"
"02/22/2018","119.23","119.23","119.23","119.23","0.31K","0.00%"
"02/21/2018","119.23","119.23","119.23","119.23","62.61K","0.08%"
"02/20/2018","119.13","118.65","119.61","118.65","89.06K","2.06%"
"02/19/2018","116.72","117.68","117.68","116.72","0.10K","-0.82%"
"02/16/2018","117.68","118.65","118.65","117.68","14.61K","-0.82%"
"02/15/2018","118.65","118.17","118.65","117.68","0.83K","0.82%"
"02/14/2018","117.68","120.09","121.06","117.68","84.71K","-2.41%"
"02/12/2018","120.58","118.65","120.58","117.68","25.87K","0.08%"
"02/09/2018","120.48","117.68","120.48","117.68","117.50K","2.38%"
"02/08/2018","117.68","115.75","117.68","115.75","1.06K","1.67%"
"02/07/2018","115.75","116.72","116.72","115.75","36.74K","-0.83%"
"02/06/2018","116.72","115.85","118.65","115.85","0.18K","0.84%"
"02/02/2018","115.75","115.75","117.20","115.75","93.10K","0.00%"
"02/01/2018","115.75","115.75","117.20","115.27","2.91K","0.08%"
"01/29/2018","115.66","118.55","118.55","114.89","28.76K","-2.44%"
"01/26/2018","118.55","115.27","118.55","115.27","0.67K","3.19%"
"01/25/2018","114.89","114.79","114.89","114.79","68.46K","0.09%"
"01/24/2018","114.79","115.56","115.85","114.79","2.46K","-0.67%"
"01/23/2018","115.56","117.20","117.20","113.82","11.41K","-0.99%"
"01/22/2018","116.72","117.68","120.58","111.90","48.45K","0.84%"
"01/19/2018","115.75","113.34","118.65","112.86","337.90K","2.56%"
"01/18/2018","112.86","118.65","118.65","111.12","104.01K","-4.10%"
"01/17/2018","117.68","117.68","117.68","114.79","22.32K","-0.08%"
"01/16/2018","117.78","118.65","120.58","117.78","0.54K","-3.09%"
"01/12/2018","121.54","121.54","121.54","121.54","0.00K","2.44%"
"01/10/2018","118.65","119.61","119.61","118.65","5.70K","-0.80%"
"01/09/2018","119.61","119.61","119.61","119.61","0.21K","0.00%"
"01/08/2018","119.61","119.61","119.61","119.32","0.33K","-0.72%"
"01/05/2018","120.48","119.42","120.48","119.42","2.02K","-0.08%"
"01/03/2018","120.58","121.54","121.54","118.65","9.22K","-0.79%"
"12/29/2017","121.54","121.54","121.54","120.58","1.67K","-0.16%"
"12/28/2017","121.73","121.73","121.73","120.58","0.35K","0.00%"
"12/27/2017","121.73","122.51","122.51","121.06","1.04M","0.79%"
"12/22/2017","120.77","120.77","120.77","120.77","0.10K","-2.19%"
"12/20/2017","123.47","120.77","123.47","120.77","28.09K","0.08%"
"12/19/2017","123.37","121.54","123.37","121.54","174.55K","2.31%"
"12/18/2017","120.58","120.58","121.54","120.58","64.26K","-1.18%"
"12/15/2017","122.02","122.51","122.51","122.02","0.19K","-1.02%"
"12/14/2017","123.28","120.58","123.28","120.58","0.21K","-1.61%"
"12/12/2017","125.30","120.58","125.40","120.58","420.45K","0.00%"
"12/11/2017","125.30","125.30","125.30","125.30","87.36K","-0.08%"
"12/08/2017","125.40","120.58","125.40","120.58","979.09K","3.18%"
"12/07/2017","121.54","121.54","121.54","121.54","298.55K","0.00%"
"12/06/2017","121.54","121.54","121.54","121.54","0.52K","0.00%"
"12/05/2017","121.54","120.58","122.51","120.58","34.92K","0.80%"
"12/04/2017","120.58","120.58","120.58","120.58","12.96K","0.00%"
"11/30/2017","120.58","120.58","120.58","120.58","13.48K","0.00%"
"11/29/2017","120.58","120.58","120.58","120.58","0.52K","0.00%"
"11/28/2017","120.58","122.51","122.51","120.58","21.56K","0.00%"
"11/27/2017","120.58","120.58","120.58","120.58","25.32K","0.00%"
"11/24/2017","120.58","120.58","122.02","118.65","4.82K","0.00%"
"11/23/2017","120.58","120.58","120.58","120.58","0.03K","-0.40%"
"11/22/2017","121.06","121.06","121.06","121.06","0.03K","-1.18%"
"11/21/2017","122.51","122.51","122.51","122.51","27.73K","0.00%"
"11/20/2017","122.51","121.54","122.51","120.58","1.26K","0.00%"
"11/17/2017","122.51","125.40","125.40","122.51","2.29K","-2.30%"
"11/16/2017","125.40","125.40","125.40","125.40","12.85K","0.00%"
"11/15/2017","125.40","125.40","125.40","125.40","32.17K","-0.84%"
"11/14/2017","126.46","125.40","126.46","125.40","301.22K","0.85%"
"11/13/2017","125.40","125.30","125.40","125.30","108.51K","0.00%"
"11/10/2017","125.40","129.26","129.26","125.40","0.17K","0.00%"
"11/09/2017","125.40","125.40","125.50","125.40","711.12K","0.00%"
"11/08/2017","125.40","125.40","125.40","125.40","0.56K","-3.56%"
"11/07/2017","130.03","130.03","130.03","130.03","0.10K","0.00%"
"11/06/2017","130.03","125.40","130.13","125.40","273.77K","2.51%"
"11/02/2017","126.85","130.13","130.13","125.40","46.41K","1.16%"
"11/01/2017","125.40","124.53","130.13","124.53","43.72K","0.00%"
"10/31/2017","125.40","124.44","126.36","124.44","146.94K","0.00%"
"10/30/2017","125.40","125.40","126.36","124.92","19.54K","0.15%"
"10/27/2017","125.21","124.05","125.40","124.05","1.84K","-0.15%"
"10/26/2017","125.40","123.76","125.40","122.60","497.61K","2.36%"
