"Date","Price","Open","High","Low","Vol.","Change %"
"04/04/2022","61.50","56.10","63.90","52.10","224.58K","9.63%"
"04/01/2022","56.10","57.10","57.10","56.10","54.43K","-1.75%"
"03/31/2022","57.10","61.00","62.00","55.00","110.87K","-10.36%"
"03/30/2022","63.70","69.50","69.50","54.00","717.91K","-9.00%"
"03/29/2022","70.00","79.40","79.90","69.00","265.81K","-10.37%"
"03/28/2022","78.10","85.00","85.40","78.00","198.78K","-5.33%"
"03/25/2022","82.50","83.50","86.70","82.50","961.08K","-0.36%"
"03/24/2022","82.80","78.50","83.00","77.50","1.66M","4.81%"
"03/23/2022","79.00","80.70","81.60","77.60","66.54K","-0.63%"
"03/22/2022","79.50","81.00","84.20","79.40","68.13K","0.63%"
"03/21/2022","79.00","78.00","81.90","77.80","552.06K","1.54%"
"03/18/2022","77.80","77.00","79.90","75.00","90.70K","-0.26%"
"03/16/2022","78.00","78.00","79.70","70.00","692.16K","-0.64%"
"03/15/2022","78.50","83.00","83.00","74.40","669.56K","-2.61%"
"03/14/2022","80.60","84.00","87.00","80.60","266.08K","-4.05%"
"03/11/2022","84.00","89.00","89.00","83.10","842.94K","-5.51%"
"03/10/2022","88.90","81.00","89.00","81.00","701.88K","13.83%"
"03/09/2022","78.10","90.00","91.00","78.10","397.77K","-11.25%"
"03/08/2022","88.00","95.00","96.90","86.00","559.32K","-7.37%"
"03/07/2022","95.00","98.00","99.90","94.20","662.13K","-3.06%"
"03/04/2022","98.00","95.00","98.40","94.00","617.92K","1.03%"
"03/03/2022","97.00","99.90","101.25","96.50","556.20K","-3.00%"
"03/02/2022","100.00","104.50","104.50","95.00","375.39K","-2.44%"
"02/28/2022","102.50","96.00","103.00","91.70","584.58K","9.04%"
"02/25/2022","94.00","90.00","95.00","86.00","1.29M","8.05%"
"02/24/2022","87.00","94.30","99.00","87.00","527.91K","-7.74%"
"02/23/2022","94.30","97.10","99.80","80.00","1.13M","-2.78%"
"02/22/2022","97.00","100.50","102.00","96.50","1.09M","-3.48%"
"02/21/2022","100.50","108.50","108.50","98.60","881.02K","-7.37%"
"02/18/2022","108.50","111.50","111.50","108.00","391.86K","-1.36%"
"02/17/2022","110.00","112.50","113.00","109.00","307.99K","-4.35%"
"02/15/2022","115.00","115.00","115.00","112.00","105.51K","0.22%"
"02/14/2022","114.75","119.75","120.00","114.25","276.47K","-2.75%"
"02/11/2022","118.00","110.50","118.00","110.50","1.38M","7.27%"
"02/10/2022","110.00","111.00","114.00","104.00","1.23M","0.46%"
"02/09/2022","109.50","118.00","118.00","107.00","1.59M","-2.23%"
"02/08/2022","112.00","115.00","118.00","110.00","557.24K","-2.18%"
"02/07/2022","114.50","123.00","123.75","114.50","364.72K","-4.58%"
"02/03/2022","120.00","115.00","122.00","110.00","1.47M","4.35%"
"02/02/2022","115.00","124.75","124.75","112.00","921.83K","-7.26%"
"02/01/2022","124.00","127.00","127.00","123.50","610.66K","-0.80%"
"01/31/2022","125.00","125.00","127.00","122.00","1.20M","2.04%"
"01/28/2022","122.50","121.75","124.50","116.00","2.22M","0.41%"
"01/27/2022","122.00","123.50","125.00","117.00","1.66M","-1.21%"
"01/26/2022","123.50","121.00","126.00","120.75","1.21M","-0.20%"
"01/25/2022","123.75","128.00","130.00","121.00","1.51M","-3.32%"
"01/24/2022","128.00","120.00","128.75","120.00","2.54M","4.49%"
"01/21/2022","122.50","119.75","123.25","116.25","2.19M","4.70%"
"01/20/2022","117.00","117.50","120.50","116.50","1.64M","-0.21%"
"01/19/2022","117.25","111.00","118.25","109.25","3.38M","6.83%"
"01/18/2022","109.75","111.50","112.50","109.25","1.03M","-0.68%"
"01/13/2022","110.50","106.00","113.00","105.00","2.76M","3.27%"
"01/12/2022","107.00","105.00","110.00","105.00","1.12M","1.90%"
"01/11/2022","105.00","102.75","106.50","102.00","615.09K","0.48%"
"01/10/2022","104.50","107.00","109.00","102.75","907.06K","-3.46%"
"01/07/2022","108.25","106.25","108.75","106.00","796.03K","2.36%"
"01/06/2022","105.75","106.00","109.00","105.50","549.83K","-0.24%"
"01/05/2022","106.00","109.00","109.00","105.50","743.70K","-2.30%"
"01/04/2022","108.50","107.25","110.75","104.50","1.68M","3.33%"
"01/03/2022","105.00","102.75","108.00","101.00","723.37K","3.45%"
"12/31/2021","101.50","101.75","102.75","98.10","618.36K","0.50%"
"12/30/2021","101.00","100.25","102.50","100.00","714.28K","0.50%"
"12/29/2021","100.50","100.00","101.00","99.80","438.34K","0.70%"
"12/28/2021","99.80","100.25","101.00","99.00","425.19K","-0.20%"
"12/27/2021","100.00","102.00","102.00","99.80","924.11K","-1.96%"
"12/24/2021","102.00","104.00","104.50","101.00","295.75K","-0.97%"
"12/23/2021","103.00","103.00","105.50","101.00","311.99K","-0.24%"
"12/22/2021","103.25","102.00","105.00","101.50","435.01K","0.24%"
"12/21/2021","103.00","100.00","103.00","96.20","1.26M","3.00%"
"12/20/2021","100.00","103.50","104.75","99.00","890.83K","-3.61%"
"12/17/2021","103.75","106.00","106.00","101.00","366.07K","-1.19%"
"12/16/2021","105.00","109.50","109.75","103.75","1.45M","-3.23%"
"12/15/2021","108.50","108.00","114.75","108.00","2.17M","1.88%"
"12/14/2021","106.50","96.00","108.75","96.00","3.51M","10.94%"
"12/13/2021","96.00","94.50","97.30","94.20","1.58M","1.59%"
"12/10/2021","94.50","91.50","94.50","91.00","422.30K","2.16%"
"12/09/2021","92.50","91.00","94.00","90.00","333.29K","-0.54%"
"12/08/2021","93.00","95.00","96.90","93.00","604.74K","-2.11%"
"12/07/2021","95.00","91.00","96.90","91.00","1.39M","4.40%"
"12/06/2021","91.00","89.40","91.90","88.50","658.80K","2.25%"
"12/03/2021","89.00","89.60","91.40","88.00","414.11K","-1.11%"
"12/02/2021","90.00","90.00","92.00","89.70","545.06K","-0.55%"
"12/01/2021","90.50","90.50","94.00","90.40","819.65K","0.56%"
"11/30/2021","90.00","91.50","93.00","89.90","1.45M","-2.07%"
"11/29/2021","91.90","94.00","95.00","90.00","1.98M","-2.03%"
"11/26/2021","93.80","86.00","93.90","86.00","3.14M","9.20%"
"11/25/2021","85.90","84.80","88.00","83.00","2.04M","1.90%"
"11/24/2021","84.30","88.00","89.50","83.40","1.29M","-2.99%"
"11/23/2021","86.90","78.50","87.00","78.50","3.32M","11.41%"
"11/22/2021","78.00","77.00","78.90","75.50","3.01M","4.00%"
"11/19/2021","75.00","72.00","77.90","72.00","2.53M","4.02%"
"11/17/2021","72.10","73.00","73.40","71.50","484.12K","-1.23%"
"11/16/2021","73.00","72.60","74.70","71.00","1.01M","1.25%"
"11/15/2021","72.10","66.00","72.50","65.50","3.18M","7.45%"
"11/12/2021","67.10","69.50","69.50","66.50","366.89K","-3.45%"
"11/11/2021","69.50","68.00","71.80","68.00","2.56M","5.30%"
"11/10/2021","66.00","63.70","66.00","63.00","1.05M","3.29%"
"11/09/2021","63.90","64.00","64.70","63.10","860.48K","-0.62%"
"11/08/2021","64.30","65.00","65.00","62.10","1.27M","-1.08%"
"11/05/2021","65.00","66.00","66.00","64.20","623.96K","-2.26%"
"11/03/2021","66.50","68.90","69.00","65.70","643.27K","-3.06%"
"11/02/2021","68.60","67.50","69.00","65.50","1.25M","1.78%"
"11/01/2021","67.40","67.00","69.00","66.90","2.30M","0.60%"
"10/29/2021","67.00","64.90","67.40","62.00","2.40M","3.08%"
"10/28/2021","65.00","65.80","66.70","64.60","814.69K","-0.91%"
"10/27/2021","65.60","69.50","69.90","65.00","4.09M","-4.93%"
"10/26/2021","69.00","60.00","69.00","59.50","14.76M","21.05%"
"10/25/2021","57.00","52.70","57.20","52.70","5.04M","8.57%"
"10/22/2021","52.50","54.90","54.90","52.00","2.28M","-2.23%"
"10/21/2021","53.70","53.50","54.30","52.50","2.72M","3.27%"
"10/18/2021","52.00","50.10","52.90","50.10","4.58M","4.42%"
"10/15/2021","49.80","46.80","50.40","46.70","5.78M","9.21%"
"10/14/2021","45.60","45.00","46.90","45.00","394.78K","1.56%"
"10/13/2021","44.90","45.00","46.00","44.60","255.27K","-0.22%"
"10/12/2021","45.00","46.60","46.80","45.00","401.53K","-3.64%"
"10/11/2021","46.70","48.00","48.00","46.00","218.89K","-1.48%"
"10/08/2021","47.40","47.50","48.10","47.30","823.02K","-0.21%"
"10/07/2021","47.50","47.00","48.00","46.40","2.03M","3.26%"
"10/06/2021","46.00","44.40","46.00","44.20","2.23M","4.07%"
"10/05/2021","44.20","43.90","44.60","43.60","753.51K","0.68%"
"10/04/2021","43.90","42.50","43.90","42.50","304.23K","2.09%"
"10/01/2021","43.00","43.00","44.10","42.70","256.15K","-1.15%"
"09/30/2021","43.50","43.50","44.00","42.70","300.57K","-0.46%"
"09/29/2021","43.70","44.00","44.00","43.30","161.66K","-0.68%"
"09/28/2021","44.00","43.00","44.90","43.00","286.97K","2.33%"
"09/27/2021","43.00","43.00","44.30","41.60","449.97K","0.00%"
"09/24/2021","43.00","41.50","43.70","41.00","350.73K","3.61%"
"09/23/2021","41.50","41.10","42.20","41.10","168.31K","-0.24%"
"09/22/2021","41.60","41.00","42.20","40.60","252.72K","1.46%"
"09/21/2021","41.00","41.00","41.70","40.00","420.90K","-3.07%"
"09/17/2021","42.30","43.00","43.00","41.50","50.70K","-1.63%"
"09/16/2021","43.00","44.00","44.00","42.00","466.16K","-1.83%"
"09/15/2021","43.80","42.00","44.00","42.00","361.89K","4.29%"
"09/14/2021","42.00","41.00","43.00","41.00","213.54K","1.20%"
"09/13/2021","41.50","42.00","42.10","40.90","414.89K","-2.12%"
"09/10/2021","42.40","43.60","44.50","42.00","427.48K","-3.64%"
"09/09/2021","44.00","44.00","44.50","41.20","423.89K","3.29%"
"09/08/2021","42.60","44.20","44.20","41.00","911.29K","-4.27%"
"09/07/2021","44.50","45.50","45.80","43.60","556.19K","-2.63%"
"09/06/2021","45.70","47.50","47.70","45.00","1.06M","-3.79%"
"09/03/2021","47.50","48.90","48.90","47.10","1.73M","-0.84%"
"09/02/2021","47.90","49.50","51.00","47.70","3.65M","-1.44%"
"09/01/2021","48.60","44.00","49.40","43.10","7.18M","11.98%"
"08/31/2021","43.40","43.90","44.50","42.10","1.07M","-0.23%"
"08/30/2021","43.50","42.00","45.30","42.00","3.66M","6.10%"
"08/27/2021","41.00","40.50","41.90","40.20","1.09M","0.74%"
"08/26/2021","40.70","41.60","41.60","40.00","599.60K","0.49%"
"08/25/2021","40.50","40.30","42.60","40.30","979.80K","0.75%"
"08/24/2021","40.20","42.00","43.30","40.00","2.32M","-3.13%"
"08/23/2021","41.50","38.00","41.50","37.00","1.77M","10.67%"
"08/20/2021","37.50","38.00","38.00","37.40","275.28K","-1.32%"
"08/19/2021","38.00","38.00","39.00","37.50","189.23K","0.00%"
"08/18/2021","38.00","39.00","39.00","37.60","450.63K","-2.56%"
"08/17/2021","39.00","39.10","39.10","38.60","139.39K","0.00%"
"08/16/2021","39.00","39.40","39.40","38.90","40.54K","-0.51%"
"08/13/2021","39.20","38.30","39.50","38.20","214.13K","1.82%"
"08/12/2021","38.50","39.10","39.10","38.20","106.94K","-1.79%"
"08/11/2021","39.20","40.00","40.00","39.10","138.45K","-1.26%"
"08/10/2021","39.70","39.70","39.90","39.50","246.21K","0.00%"
"08/09/2021","39.70","40.50","40.50","39.60","121.11K","-0.75%"
"08/06/2021","40.00","39.70","40.50","39.60","254.54K","-0.25%"
"08/05/2021","40.10","41.80","41.90","39.90","648.78K","-4.07%"
"08/04/2021","41.80","42.10","42.30","41.50","717.88K","-0.71%"
"08/03/2021","42.10","41.50","42.40","40.80","1.67M","0.24%"
"08/02/2021","42.00","42.00","42.00","41.40","294.53K","0.00%"
"07/30/2021","42.00","42.60","42.60","41.50","427.45K","-2.78%"
"07/29/2021","43.20","43.50","43.60","42.80","271.74K","-0.69%"
"07/28/2021","43.50","43.00","43.70","42.70","812.83K","1.64%"
"07/27/2021","42.80","42.00","43.10","41.50","507.83K","2.88%"
"07/26/2021","41.60","42.00","42.40","41.50","307.93K","0.97%"
"07/22/2021","41.20","41.50","41.70","40.90","738.03K","-0.72%"
"07/20/2021","41.50","41.50","42.20","41.00","541.73K","-0.24%"
"07/19/2021","41.60","41.80","42.20","40.90","288.30K","-0.48%"
"07/16/2021","41.80","42.40","42.40","41.70","144.87K","-1.42%"
"07/15/2021","42.40","41.80","42.60","41.80","362.31K","1.44%"
"07/14/2021","41.80","41.90","42.00","41.70","119.59K","-0.24%"
"07/13/2021","41.90","41.50","42.40","41.50","272.82K","1.21%"
"07/12/2021","41.40","40.40","41.80","40.40","123.47K","2.48%"
"07/09/2021","40.40","41.00","41.00","40.00","38.75K","0.00%"
"07/08/2021","40.40","39.80","40.50","39.80","130.38K","1.00%"
"07/07/2021","40.00","40.00","40.30","39.50","123.30K","0.25%"
"07/06/2021","39.90","40.40","40.50","39.20","29.53K","0.25%"
"07/05/2021","39.80","40.30","40.50","39.50","74.88K","-0.75%"
"07/02/2021","40.10","40.00","40.50","39.20","75.60K","1.52%"
"07/01/2021","39.50","39.50","40.00","39.30","54.44K","-0.75%"
"06/30/2021","39.80","40.90","40.90","39.30","124.78K","-0.75%"
"06/29/2021","40.10","40.50","40.90","39.80","117.03K","-1.23%"
"06/28/2021","40.60","40.60","41.40","40.40","73.04K","-0.25%"
"06/25/2021","40.70","41.00","41.40","40.50","71.71K","0.49%"
"06/23/2021","40.50","40.00","41.70","39.50","120.43K","1.50%"
"06/22/2021","39.90","42.00","42.00","39.90","293.90K","-3.39%"
"06/21/2021","41.30","42.30","42.30","41.30","64.00K","-0.96%"
"06/18/2021","41.70","41.20","42.00","40.90","158.56K","1.21%"
"06/17/2021","41.20","41.50","41.50","40.80","150.13K","0.49%"
"06/16/2021","41.00","42.00","42.10","41.00","128.85K","-2.38%"
"06/15/2021","42.00","41.60","42.00","41.60","76.39K","0.96%"
"06/14/2021","41.60","42.00","42.00","41.30","116.73K","-1.42%"
"06/11/2021","42.20","42.40","43.00","41.80","214.58K","-0.47%"
"06/10/2021","42.40","42.30","43.00","42.30","267.56K","0.71%"
"06/09/2021","42.10","42.70","43.50","42.00","217.97K","-1.64%"
"06/08/2021","42.80","43.10","43.50","41.90","570.39K","-0.70%"
"06/07/2021","43.10","43.80","44.70","42.90","1.65M","-1.37%"
"06/04/2021","43.70","41.60","43.80","41.60","1.89M","5.05%"
"06/03/2021","41.60","39.30","41.90","39.30","1.34M","6.12%"
"06/02/2021","39.20","38.80","39.30","38.30","330.56K","1.82%"
"06/01/2021","38.50","38.70","39.30","38.10","192.12K","0.52%"
"05/31/2021","38.30","38.10","38.70","38.00","146.26K","0.79%"
"05/28/2021","38.00","37.00","38.30","37.00","368.92K","2.70%"
"05/25/2021","37.00","37.00","37.20","36.60","27.15K","1.37%"
"05/24/2021","36.50","36.90","36.90","36.00","79.01K","-0.82%"
"05/21/2021","36.80","37.50","37.50","35.50","111.95K","-1.34%"
"05/20/2021","37.30","37.80","37.80","36.60","77.39K","-1.58%"
"05/19/2021","37.90","37.80","37.90","37.50","46.81K","0.00%"
"05/18/2021","37.90","37.70","38.00","37.10","161.00K","0.53%"
"05/17/2021","37.70","37.40","37.90","37.30","102.79K","1.89%"
"05/13/2021","37.00","37.00","37.50","36.80","166.06K","-1.33%"
"05/12/2021","37.50","37.20","37.80","37.10","160.29K","1.35%"
"05/11/2021","37.00","37.00","37.20","36.80","195.51K","0.00%"
"05/10/2021","37.00","38.50","38.50","36.50","178.87K","-2.63%"
"05/07/2021","38.00","37.10","38.80","37.00","138.62K","2.43%"
"05/06/2021","37.10","37.00","38.50","36.80","129.87K","0.27%"
"05/05/2021","37.00","37.20","37.20","36.40","90.99K","0.00%"
"05/04/2021","37.00","37.20","37.40","36.70","141.89K","-1.33%"
"05/03/2021","37.50","37.50","37.70","37.00","132.16K","-0.79%"
"04/30/2021","37.80","37.80","38.00","37.20","26.04K","-0.79%"
"04/29/2021","38.10","38.40","38.60","37.30","66.44K","1.33%"
"04/28/2021","37.60","35.80","38.20","35.70","347.68K","1.90%"
"04/27/2021","36.90","36.80","37.40","36.00","291.65K","-2.12%"
"04/23/2021","37.70","38.50","39.00","37.00","314.41K","-2.58%"
"04/22/2021","38.70","40.20","40.20","38.00","485.51K","-3.73%"
"04/21/2021","40.20","38.30","40.80","38.30","255.17K","4.15%"
"04/20/2021","38.60","41.50","41.50","38.40","498.31K","-6.76%"
"04/19/2021","41.40","42.30","42.90","40.80","83.18K","-1.90%"
"04/16/2021","42.20","43.00","43.00","40.50","554.45K","-0.47%"
"04/15/2021","42.40","40.50","44.00","40.10","823.98K","6.00%"
"04/12/2021","40.00","39.20","40.30","39.00","291.55K","2.04%"
"04/09/2021","39.20","39.70","40.80","39.20","553.33K","0.26%"
"04/08/2021","39.10","38.00","39.80","37.60","228.71K","2.89%"
"04/07/2021","38.00","39.50","40.20","37.50","578.56K","-3.80%"
"04/06/2021","39.50","37.00","40.00","36.90","878.40K","7.92%"
"04/05/2021","36.60","37.00","37.30","36.50","347.51K","0.00%"
"04/01/2021","36.60","36.50","37.00","36.00","420.90K","1.39%"
"03/31/2021","36.10","35.90","36.20","35.60","72.27K","-0.28%"
"03/30/2021","36.20","36.30","36.40","35.60","69.99K","0.28%"
"03/29/2021","36.10","37.20","37.20","35.50","137.20K","-1.37%"
"03/26/2021","36.60","37.30","37.30","36.40","131.60K","0.27%"
"03/25/2021","36.50","38.00","38.30","36.50","279.43K","-3.95%"
"03/24/2021","38.00","35.10","38.20","35.10","768.26K","4.11%"
"03/23/2021","36.50","37.50","37.50","35.30","63.21K","0.00%"
"03/22/2021","36.50","35.00","37.00","35.00","208.78K","4.29%"
"03/19/2021","35.00","36.00","36.00","34.50","310.07K","-2.23%"
"03/18/2021","35.80","36.80","37.90","35.10","146.88K","-2.72%"
"03/17/2021","36.80","38.00","38.00","36.60","69.00K","-4.17%"
"03/16/2021","38.40","39.00","39.00","36.60","127.70K","-1.54%"
"03/15/2021","39.00","40.40","40.40","38.80","88.31K","-2.50%"
"03/12/2021","40.00","39.90","40.50","39.50","138.81K","-1.23%"
"03/10/2021","40.50","41.20","41.20","38.80","180.54K","1.00%"
"03/09/2021","40.10","39.30","46.00","39.30","1.37M","3.08%"
"03/08/2021","38.90","34.00","39.00","34.00","562.99K","14.75%"
"03/05/2021","33.90","32.80","34.00","32.60","440.70K","2.73%"
"03/04/2021","33.00","34.00","35.30","32.50","439.54K","-2.94%"
"03/03/2021","34.00","35.00","37.00","32.90","662.18K","-7.10%"
"03/02/2021","36.60","35.00","38.40","34.00","274.88K","-6.99%"
"02/23/2021","39.35","40.80","40.85","38.25","244.02K","-4.02%"
"02/22/2021","41.00","42.95","42.95","40.75","523.70K","-4.54%"
"02/19/2021","42.95","42.00","44.40","41.50","404.62K","2.38%"
"02/18/2021","41.95","42.75","42.75","41.00","833.01K","-0.12%"
"02/17/2021","42.00","42.50","43.00","40.55","625.76K","-1.75%"
"02/16/2021","42.75","45.00","45.00","42.00","555.44K","-5.63%"
"02/15/2021","45.30","47.45","47.50","43.75","551.12K","-1.31%"
"02/12/2021","45.90","42.50","46.45","42.50","877.90K","7.37%"
"02/11/2021","42.75","44.35","44.35","34.10","1.39M","-4.58%"
"02/10/2021","44.80","47.00","47.00","44.20","369.08K","-3.66%"
"02/09/2021","46.50","48.00","48.00","45.00","1.37M","-3.63%"
"02/08/2021","48.25","49.00","50.00","47.85","435.15K","-0.62%"
"02/05/2021","48.55","50.13","50.25","48.50","355.10K","-1.92%"
"02/03/2021","49.50","48.00","51.38","45.50","1.03M","3.13%"
"02/02/2021","48.00","52.00","52.50","40.00","887.92K","-7.69%"
"02/01/2021","52.00","56.00","56.00","51.75","847.64K","-1.89%"
"01/29/2021","53.00","53.00","53.50","50.00","1.09M","-1.62%"
"01/27/2021","53.88","56.00","56.00","51.50","811.90K","-2.71%"
"01/26/2021","55.38","57.00","57.50","55.00","765.39K","-1.99%"
"01/25/2021","56.50","57.25","57.50","56.50","768.44K","-0.88%"
"01/22/2021","57.00","57.50","57.50","55.50","1.10M","-0.44%"
"01/21/2021","57.25","58.13","58.75","56.00","687.76K","-1.93%"
"01/20/2021","58.38","55.50","59.25","55.25","1.05M","1.52%"
"01/19/2021","57.50","60.50","60.75","57.00","1.85M","-5.35%"
"01/18/2021","60.75","62.50","65.00","56.00","3.94M","2.32%"
"01/15/2021","59.38","52.00","62.50","52.00","5.27M","16.14%"
"01/13/2021","51.13","46.15","53.50","46.15","3.82M","11.75%"
"01/12/2021","45.75","42.75","45.90","42.75","2.30M","7.02%"
"01/11/2021","42.75","42.95","43.75","42.45","655.64K","0.00%"
"01/08/2021","42.75","42.50","43.25","42.10","1.27M","-0.47%"
"01/07/2021","42.95","43.55","43.70","42.50","956.70K","-1.26%"
"01/06/2021","43.50","43.90","44.40","42.45","1.42M","-0.57%"
"01/05/2021","43.75","44.50","47.00","43.70","8.33M","4.42%"
"01/04/2021","41.90","39.50","42.50","39.50","8.26M","8.55%"
"12/31/2020","38.60","37.75","38.65","37.75","3.01M","2.52%"
"12/30/2020","37.65","37.25","37.95","37.25","5.20M","1.62%"
"12/28/2020","37.05","36.70","37.40","36.65","1.41M","0.82%"
"12/24/2020","36.75","36.75","36.90","36.45","1.20M","0.82%"
"12/23/2020","36.45","37.00","37.45","36.25","743.25K","-0.82%"
"12/22/2020","36.75","35.70","37.10","35.25","2.17M","3.52%"
"12/21/2020","35.50","35.45","35.95","35.15","422.81K","0.28%"
"12/18/2020","35.40","35.85","35.90","35.15","224.89K","0.71%"
"12/17/2020","35.15","36.15","36.15","35.15","312.39K","-0.99%"
"12/16/2020","35.50","36.15","36.25","35.50","384.42K","-0.42%"
"12/15/2020","35.65","36.40","36.50","35.50","391.90K","-1.11%"
"12/14/2020","36.05","35.50","36.50","35.50","1.03M","1.26%"
"12/11/2020","35.60","35.55","36.25","35.10","881.81K","0.28%"
"12/10/2020","35.50","36.00","36.20","35.30","1.30M","-1.39%"
"12/09/2020","36.00","36.25","36.50","35.00","1.40M","-0.28%"
"12/08/2020","36.10","34.50","36.25","34.05","2.35M","5.09%"
"12/07/2020","34.35","35.00","35.00","34.25","706.09K","-1.15%"
"12/04/2020","34.75","35.50","35.50","34.55","1.26M","-2.11%"
"12/03/2020","35.50","36.15","36.15","35.05","860.90K","-1.66%"
"12/02/2020","36.10","37.45","37.50","35.80","1.76M","-2.96%"
"12/01/2020","37.20","34.00","37.25","34.00","4.23M","9.41%"
"11/30/2020","34.00","33.75","34.20","33.35","1.40M","0.29%"
"11/27/2020","33.90","34.00","34.00","33.30","1.15M","0.44%"
"11/26/2020","33.75","33.50","34.55","33.00","3.67M","1.50%"
"11/25/2020","33.25","31.25","33.25","31.00","3.50M","6.40%"
"11/24/2020","31.25","30.95","31.35","30.80","927.84K","0.97%"
"11/23/2020","30.95","31.05","31.05","30.60","578.43K","-0.16%"
"11/20/2020","31.00","30.75","31.15","30.55","444.21K","2.65%"
"11/19/2020","30.20","30.95","30.95","30.05","278.46K","-2.11%"
"11/18/2020","30.85","31.50","31.50","30.75","661.07K","-1.44%"
"11/17/2020","31.30","31.00","31.40","30.25","1.01M","1.62%"
"11/16/2020","30.80","31.00","31.00","30.50","281.25K","0.98%"
"11/13/2020","30.50","30.55","30.95","30.45","509.48K","0.00%"
"11/12/2020","30.50","30.55","30.90","29.80","261.33K","0.66%"
"11/11/2020","30.30","31.50","31.50","29.75","465.29K","-0.66%"
"11/10/2020","30.50","32.25","32.25","30.15","979.95K","-3.17%"
"11/09/2020","31.50","32.00","32.50","30.75","1.77M","-0.79%"
"11/06/2020","31.75","30.25","32.10","30.00","2.90M","5.83%"
"11/05/2020","30.00","30.25","30.60","29.75","567.57K","0.84%"
"11/04/2020","29.75","30.00","30.50","29.60","303.75K","-0.83%"
"11/03/2020","30.00","29.50","30.15","28.95","961.83K","2.74%"
"11/02/2020","29.20","28.50","29.60","28.50","256.64K","-0.85%"
"10/29/2020","29.45","28.45","29.80","27.75","470.09K","4.43%"
"10/28/2020","28.20","28.85","28.85","27.35","476.74K","-1.05%"
"10/27/2020","28.50","28.65","29.00","28.40","938.46K","-0.87%"
"10/26/2020","28.75","28.50","29.50","27.75","553.69K","-2.54%"
"10/23/2020","29.50","31.00","31.35","29.25","1.11M","-1.67%"
"10/22/2020","30.00","28.00","31.05","28.00","2.46M","5.26%"
"10/21/2020","28.50","31.95","32.20","28.25","2.48M","-9.52%"
"10/20/2020","31.50","30.50","31.95","29.50","2.72M","3.28%"
"10/19/2020","30.50","31.25","31.95","30.00","2.67M","0.00%"
"10/16/2020","30.50","28.85","30.50","28.80","3.86M","7.02%"
"10/15/2020","28.50","27.55","28.50","27.00","3.44M","6.15%"
"10/14/2020","26.85","26.00","26.90","25.75","3.19M","5.09%"
"10/13/2020","25.55","25.75","25.95","25.00","1.97M","1.19%"
"10/12/2020","25.25","24.90","25.95","24.15","896.87K","6.09%"
"10/09/2020","23.80","24.00","24.95","23.80","647.38K","-0.83%"
"10/08/2020","24.00","23.75","24.45","23.50","238.55K","5.49%"
"10/07/2020","22.75","22.75","23.75","22.50","311.28K","1.11%"
"10/06/2020","22.50","22.00","24.95","21.50","1.08M","-1.32%"
"10/05/2020","22.80","24.95","25.00","22.45","1.54M","-14.12%"
"10/02/2020","26.55","25.50","26.65","25.50","342.92K","3.91%"
"09/30/2020","25.55","26.05","26.25","25.25","244.16K","-1.73%"
"09/29/2020","26.00","26.50","26.50","25.50","377.65K","-2.62%"
"09/28/2020","26.70","26.95","26.95","26.40","307.32K","-0.56%"
"09/25/2020","26.85","27.00","27.00","26.50","320.23K","0.00%"
"09/24/2020","26.85","27.00","27.25","26.75","483.14K","0.00%"
"09/23/2020","26.85","27.25","27.25","26.00","934.20K","0.00%"
"09/22/2020","26.85","26.50","26.95","26.35","1.63M","2.09%"
"09/21/2020","26.30","26.45","26.65","25.85","1.06M","3.14%"
"09/18/2020","25.50","26.45","26.50","25.45","553.86K","-2.86%"
"09/17/2020","26.25","26.50","27.00","25.50","2.32M","1.16%"
"09/16/2020","25.95","24.45","26.50","24.45","6.02M","7.23%"
"09/15/2020","24.20","24.50","24.60","24.10","295.68K","-1.22%"
"09/14/2020","24.50","24.50","24.50","24.10","249.68K","0.00%"
"09/11/2020","24.50","24.55","24.60","23.95","389.16K","-0.20%"
"09/10/2020","24.55","25.00","25.00","24.50","784.56K","-0.81%"
"09/09/2020","24.75","23.95","25.05","23.80","2.86M","3.34%"
"09/08/2020","23.95","23.80","24.05","23.40","1.42M","0.63%"
"09/07/2020","23.80","23.75","24.00","23.10","477.28K","-0.42%"
"09/04/2020","23.90","23.50","24.00","22.65","1.03M","3.46%"
"09/03/2020","23.10","23.55","23.55","23.00","2.10M","-3.75%"
"09/02/2020","24.00","24.00","24.25","23.60","1.63M","0.84%"
"08/31/2020","23.80","22.80","23.80","22.80","953.41K","4.16%"
"08/28/2020","22.85","22.35","23.50","22.35","424.55K","2.70%"
"08/27/2020","22.25","22.40","22.40","22.20","90.96K","-0.45%"
"08/26/2020","22.35","22.40","22.45","22.15","91.26K","-0.22%"
"08/25/2020","22.40","22.40","22.45","22.00","885.25K","1.82%"
"08/24/2020","22.00","21.75","22.40","21.75","101.08K","0.00%"
"08/21/2020","22.00","22.25","22.25","21.50","189.39K","-0.23%"
"08/20/2020","22.05","22.25","22.25","21.90","66.24K","0.68%"
"08/19/2020","21.90","21.95","22.20","21.85","79.80K","0.00%"
"08/18/2020","21.90","21.30","22.00","21.25","69.35K","2.82%"
"08/17/2020","21.30","21.95","22.00","21.15","143.75K","-3.40%"
"08/14/2020","22.05","22.00","22.10","21.90","107.70K","0.23%"
"08/13/2020","22.00","22.25","22.25","22.00","178.30K","-0.68%"
