"Date","Price","Open","High","Low","Vol.","Change %"
"06/10/2021","6.40","6.30","6.40","6.30","5.69M","0.00%"
"06/09/2021","6.40","6.40","6.50","6.30","1.70M","0.00%"
"06/08/2021","6.40","6.40","6.50","6.30","4.51M","0.00%"
"06/07/2021","6.40","6.50","6.60","6.40","12.42M","-1.54%"
"06/04/2021","6.50","6.40","6.60","6.30","24.83M","0.00%"
"06/03/2021","6.50","6.40","6.50","6.30","7.63M","1.56%"
"06/02/2021","6.40","6.50","6.60","6.30","6.16M","-1.54%"
"06/01/2021","6.50","6.40","6.60","6.20","32.80M","1.56%"
"05/31/2021","6.40","6.40","6.50","6.20","21.24M","0.00%"
"05/28/2021","6.40","6.50","6.50","6.30","9.10M","0.00%"
"05/25/2021","6.40","6.40","6.50","6.30","12.79M","1.59%"
"05/24/2021","6.30","6.30","6.50","6.10","39.60M","-1.56%"
"05/21/2021","6.40","6.80","6.90","6.20","95.40M","-4.48%"
"05/20/2021","6.70","6.80","6.80","6.60","21.77M","-1.47%"
"05/19/2021","6.80","6.90","7.00","6.60","65.79M","0.00%"
"05/18/2021","6.80","6.90","6.90","6.70","53.15M","-1.45%"
"05/17/2021","6.90","6.90","7.00","6.80","85.82M","1.47%"
"05/13/2021","6.80","6.60","6.80","6.60","27.37M","3.03%"
"05/12/2021","6.60","6.60","6.70","6.50","10.84M","1.54%"
"05/11/2021","6.50","6.40","6.70","6.40","38.95M","0.00%"
"05/10/2021","6.50","6.60","6.70","6.40","52.47M","-4.41%"
"05/07/2021","6.80","6.70","6.80","6.60","31.10M","1.49%"
"05/06/2021","6.70","6.60","6.80","6.60","50.18M","1.52%"
"05/05/2021","6.60","6.40","6.60","6.40","27.77M","1.54%"
"05/04/2021","6.50","6.80","6.90","6.30","139.11M","-4.41%"
"05/03/2021","6.80","6.50","6.90","6.50","154.09M","4.62%"
"04/30/2021","6.50","6.30","6.50","6.20","15.42M","3.17%"
"04/29/2021","6.30","6.40","6.50","6.20","38.11M","-1.56%"
"04/28/2021","6.40","6.00","6.40","6.00","31.51M","4.92%"
"04/27/2021","6.10","6.10","6.20","5.90","33.40M","-1.61%"
"04/23/2021","6.20","6.20","6.30","6.10","36.05M","0.00%"
"04/22/2021","6.20","6.50","6.50","6.20","44.59M","-3.13%"
"04/21/2021","6.40","6.10","6.50","6.10","72.87M","3.23%"
"04/20/2021","6.20","6.40","6.60","6.00","114.06M","-1.59%"
"04/19/2021","6.30","6.30","6.60","6.10","71.09M","0.00%"
"04/16/2021","6.30","6.30","6.40","6.10","85.68M","-3.08%"
"04/15/2021","6.50","6.20","6.70","6.10","123.12M","4.84%"
"04/12/2021","6.20","6.10","6.20","6.00","26.40M","1.64%"
"04/09/2021","6.10","6.10","6.30","5.90","105.56M","1.67%"
"04/08/2021","6.00","5.60","6.00","5.50","87.25M","5.26%"
"04/07/2021","5.70","5.70","5.80","5.60","15.23M","0.00%"
"04/06/2021","5.70","5.70","5.70","5.50","7.68M","0.00%"
"04/05/2021","5.70","5.80","5.80","5.60","10.80M","-1.72%"
"04/01/2021","5.80","5.50","5.80","5.50","28.35M","5.45%"
"03/31/2021","5.50","5.40","5.60","5.40","7.43M","0.00%"
"03/30/2021","5.50","5.50","5.60","5.40","5.11M","0.00%"
"03/29/2021","5.50","5.50","5.70","5.40","15.89M","0.00%"
"03/26/2021","5.50","5.40","5.60","5.20","24.32M","1.85%"
"03/25/2021","5.40","5.50","5.80","5.20","86.54M","0.00%"
"03/24/2021","5.40","4.70","5.40","4.70","30.16M","12.50%"
"03/23/2021","4.80","4.90","5.00","4.70","5.87M","0.00%"
"03/22/2021","4.80","4.60","5.00","4.60","19.27M","2.13%"
"03/19/2021","4.70","4.90","5.00","4.50","19.61M","-4.08%"
"03/18/2021","4.90","5.10","5.10","4.80","19.33M","-3.92%"
"03/17/2021","5.10","5.20","5.30","5.00","9.47M","-1.92%"
"03/16/2021","5.20","5.30","5.30","5.00","31.05M","-1.89%"
"03/15/2021","5.30","5.50","5.50","5.20","5.20M","-1.85%"
"03/12/2021","5.40","5.50","5.50","5.30","6.45M","0.00%"
"03/10/2021","5.40","5.50","5.70","5.30","13.20M","0.00%"
"03/09/2021","5.40","5.70","5.80","5.40","35.05M","-3.57%"
"03/08/2021","5.60","5.30","5.70","5.30","36.78M","5.66%"
"03/05/2021","5.30","5.30","5.40","5.10","20.89M","1.92%"
"03/04/2021","5.20","5.60","5.60","5.00","56.40M","-5.45%"
"03/03/2021","5.50","5.60","5.70","5.30","31.11M","-3.51%"
"03/02/2021","5.70","5.80","5.80","5.50","21.15M","-1.72%"
"03/01/2021","5.80","5.90","6.10","5.60","23.26M","0.00%"
"02/25/2021","5.80","5.50","5.90","5.40","34.94M","5.45%"
"02/24/2021","5.50","5.30","5.70","5.20","24.23M","1.85%"
"02/23/2021","5.40","5.70","5.80","5.20","52.22M","-6.90%"
"02/22/2021","5.80","6.30","6.40","5.70","87.44M","-3.33%"
"02/19/2021","6.00","5.80","6.30","5.30","127.49M","3.45%"
"02/18/2021","5.80","5.10","5.80","5.00","49.29M","16.00%"
"02/17/2021","5.00","5.10","5.20","4.60","37.78M","-1.96%"
"02/16/2021","5.10","5.50","5.50","4.80","39.48M","-8.93%"
"02/15/2021","5.60","6.10","6.20","5.50","37.18M","-6.67%"
"02/12/2021","6.00","5.60","6.20","5.50","61.60M","11.11%"
"02/11/2021","5.40","5.50","5.70","4.20","90.82M","-1.82%"
"02/10/2021","5.50","6.00","6.10","5.30","44.40M","-8.33%"
"02/09/2021","6.00","6.30","6.40","5.80","49.82M","-6.25%"
"02/08/2021","6.40","6.60","6.60","6.20","29.33M","-1.54%"
"02/05/2021","6.50","6.50","6.60","6.30","16.22M","0.00%"
"02/03/2021","6.50","6.60","6.70","6.30","32.57M","0.00%"
"02/02/2021","6.50","6.70","6.80","6.40","83.09M","-4.41%"
"02/01/2021","6.80","6.60","7.10","6.40","76.42M","1.49%"
"01/29/2021","6.70","6.90","7.20","6.70","85.59M","-4.29%"
"01/27/2021","7.00","7.00","7.00","6.60","95.24M","1.45%"
"01/26/2021","6.90","7.00","7.10","6.80","41.24M","-1.43%"
"01/25/2021","7.00","6.90","7.40","6.90","94.12M","1.45%"
"01/22/2021","6.90","6.80","7.10","6.70","79.02M","1.47%"
"01/21/2021","6.80","6.70","6.80","6.50","88.86M","-2.86%"
"01/20/2021","7.00","6.80","7.00","6.60","80.57M","1.45%"
"01/19/2021","6.90","7.30","7.40","6.80","209.73M","-5.48%"
"01/18/2021","7.30","7.60","7.80","7.20","182.73M","-2.67%"
"01/15/2021","7.50","7.60","7.70","7.20","179.88M","0.00%"
"01/13/2021","7.50","7.70","7.80","7.30","163.87M","-1.32%"
"01/12/2021","7.60","7.40","7.90","7.20","357.31M","2.70%"
"01/11/2021","7.40","6.50","7.40","6.50","296.39M","13.85%"
"01/08/2021","6.50","7.00","7.10","6.30","442.45M","-4.41%"
"01/07/2021","6.80","6.00","7.00","6.00","616.20M","17.24%"
"01/06/2021","5.80","5.10","5.90","5.00","377.87M","13.73%"
"01/05/2021","5.10","4.90","5.20","4.90","249.72M","6.25%"
"01/04/2021","4.80","4.40","4.90","4.30","266.08M","11.63%"
"12/31/2020","4.30","4.20","4.40","4.20","113.87M","2.38%"
"12/30/2020","4.20","4.00","4.20","4.00","75.25M","5.00%"
"12/28/2020","4.00","4.00","4.00","3.90","17.80M","0.00%"
"12/24/2020","4.00","4.00","4.00","3.90","8.24M","0.00%"
"12/23/2020","4.00","4.00","4.10","3.90","37.34M","0.00%"
"12/22/2020","4.00","3.90","4.10","3.70","136.98M","2.56%"
